src,tgt
(14-40)*43=,-1118
11*20-47=,173
42-21+39=,60
(47*41)-22=,1905
20-(37+41)=,-58
23*36-38=,790
26-37+11=,0
18*19-44=,298
15*(42+20)=,930
47-(48+12)=,-13
28-(26+36)=,-34
37*20-49=,691
33+11+12=,56
(30+23)*42=,2226
34*24+31=,847
27*38+22=,1048
15+(20*21)=,435
17-43-21=,-47
(31-18)*13=,169
19-36+47=,30
(39+17)*25=,1400
28*31*31=,26908
(37-33)+23=,27
43-(34*39)=,-1283
(28+42)-30=,40
38-49*18=,-844
(17-35)*11=,-198
30*11+34=,364
(27+14)*34=,1394
15*45+26=,701
(47-31)*18=,288
15+45*39=,1770
48+(29*34)=,1034
17-48-24=,-55
12+(16-18)=,10
22-40*48=,-1898
(30*26)-12=,768
23+(48-35)=,36
(15-34)+12=,-7
(39*35)+49=,1414
38*48*29=,52896
49*43+34=,2141
24*(18+22)=,960
(39-17)*42=,924
49-(37*22)=,-765
20+(16*15)=,260
15*(22+30)=,780
49-(41*11)=,-402
11*21+35=,266
18*(26-29)=,-54
47*23-13=,1068
(35+31)-12=,54
(34-29)*48=,240
33+(49-24)=,58
(17+33)*34=,1700
(44-45)+13=,12
35-32-42=,-39
12-49+18=,-19
(46*20)-10=,910
14+31*25=,789
40-16+30=,54
21-10-19=,-8
29+15-33=,11
21*(38-42)=,-84
(40*32)-39=,1241
22+(39-29)=,32
30-22+18=,26
15-25*10=,-235
(39*42)+38=,1676
22-11*18=,-176
25*(49+36)=,2125
46+(36-38)=,44
48-(23+27)=,-2
(25-43)+11=,-7
48+28-10=,66
(41*23)+24=,967
34-(44*31)=,-1330
(20*49)-47=,933
35-41-24=,-30
26+(46-23)=,49
(21*36)+37=,793
(35*34)+12=,1202
11*47*15=,7755
49-39+17=,27
28*36*41=,41328
(18+12)*35=,1050
(47*36)+24=,1716
46+(20*31)=,666
12-(43+25)=,-56
19+33*41=,1372
35*(30-19)=,385
(48-28)+12=,32
21*41*10=,8610
36*32+14=,1166
39*43-27=,1650
46+(44-29)=,61
30+(21*43)=,933
(46+48)*12=,1128
17+(28*30)=,857
43*14+25=,627
28*(10-12)=,-56
15-37+48=,26
(24+43)-27=,40
(39+23)*22=,1364
36-25+37=,48
12-24*24=,-564
22+12+15=,49
15-45-31=,-61
(42+33)*42=,3150
45+37*25=,970
(39+20)*23=,1357
28+38-47=,19
17-29+15=,3
(47+49)*41=,3936
(23*10)-42=,188
(14-34)+30=,10
14*(40-26)=,196
(47-20)+19=,46
19+(36*38)=,1387
36+44-15=,65
34*40*26=,35360
14*26-29=,335
23-24+48=,47
41-(43*47)=,-1980
10+18+49=,77
14*(22+48)=,980
(32-24)*28=,224
23*(29+27)=,1288
(17+34)*11=,561
29-(21+14)=,-6
31*17+33=,560
14+12-32=,-6
(40*26)-26=,1014
40+(13*11)=,183
24+49*41=,2033
17*17-33=,256
36*(37-19)=,648
28-26+47=,49
20+15*12=,200
35-41-47=,-53
10+15-36=,-11
21-(46+43)=,-68
16-(49+30)=,-63
24*33+49=,841
17*38+32=,678
49*34-35=,1631
(23*19)-21=,416
(48-45)*14=,42
(12+40)-35=,17
(24*25)+13=,613
(32-41)*32=,-288
41*49*40=,80360
35-(10*33)=,-295
47-36-42=,-31
46-(19+29)=,-2
(42*39)+24=,1662
37-(15+27)=,-5
(15-29)+27=,13
(35*28)+19=,999
30-10*26=,-230
(12*25)-38=,262
38+20+17=,75
(49-15)+32=,66
42*(27+46)=,3066
42*44*41=,75768
17*(27+46)=,1241
13*31*10=,4030
(44*22)-42=,926
39*(23-29)=,-234
33-(15+38)=,-20
14+10-42=,-18
45*41+41=,1886
46+45-21=,70
39*12+38=,506
(14*24)-34=,302
(43+44)*17=,1479
(21+16)-23=,14
27-41*12=,-465
(21-25)*21=,-84
49+20*42=,889
45-(41+39)=,-35
40+26*26=,716
14+32*38=,1230
31-39+17=,9
36+38*46=,1784
10*(37+20)=,570
16-(15+36)=,-35
(40*45)+28=,1828
45+42+37=,124
49+40+12=,101
16+(17-29)=,4
12-(13*32)=,-404
11-(22*22)=,-473
30-(49*43)=,-2077
37*(42-19)=,851
(17-27)+28=,18
(44+29)*49=,3577
19*46-40=,834
13*(39+12)=,663
18-18*27=,-468
(43*12)+28=,544
39-42-31=,-34
18-38*49=,-1844
28*(41-34)=,196
19-(31+17)=,-29
40-45*27=,-1175
(40+30)-45=,25
(14-38)*44=,-1056
48+(31-29)=,50
12+27-27=,12
26+(39-22)=,43
14-17*18=,-292
(17*19)-16=,307
(39-40)*15=,-15
10*(48+33)=,810
(28+38)-47=,19
24-44-16=,-36
28+(20*49)=,1008
43-(31*16)=,-453
33+38+17=,88
(41-35)*48=,288
26-16+10=,20
44+(33-13)=,64
30+49*10=,520
35*17*35=,20825
15*(10-47)=,-555
48*25-45=,1155
49-(12+39)=,-2
13+24*44=,1069
12-(43*48)=,-2052
(40+17)*10=,570
38-15*23=,-307
27-(14+20)=,-7
29-(23*42)=,-937
(43*24)+22=,1054
17+17+13=,47
(39+36)*25=,1875
30+(31*39)=,1239
47-12*16=,-145
39+48-48=,39
19*(27-41)=,-266
34+29-17=,46
24*40-21=,939
13-(33+13)=,-33
17*(49-34)=,255
(15*25)-26=,349
(15+16)-23=,8
47*29-33=,1330
(23-12)+22=,33
15+(43*16)=,703
23+21-16=,28
(38+31)*21=,1449
16-(32*24)=,-752
43+13+33=,89
(35+40)-44=,31
(19+10)-19=,10
11-28*36=,-997
(20*18)-48=,312
(45*46)+11=,2081
17-(34+45)=,-62
36-27*12=,-288
29+(39*37)=,1472
(11*26)+41=,327
38+42+40=,120
10*(24-14)=,100
17+47*26=,1239
10-39-35=,-64
(10+24)-19=,15
(15+20)-41=,-6
43*25-27=,1048
(19-30)*27=,-297
(33-37)+42=,38
16-47+28=,-3
42-(48*21)=,-966
43*(24+22)=,1978
33-31+35=,37
(29*45)+34=,1339
29-(19*39)=,-712
47-43+47=,51
41-34*48=,-1591
(28*33)-14=,910
13+(37-25)=,25
40-44+42=,38
(15-21)*27=,-162
13+44-23=,34
(13+33)-41=,5
27*(40-35)=,135
(46+13)*23=,1357
(13-41)+47=,19
42*(32+15)=,1974
(10+27)*14=,518
13+(19*16)=,317
(43-22)*41=,861
19-(49*46)=,-2235
11*11+20=,141
24+16*15=,264
(42*22)+27=,951
29*19*44=,24244
27*26+31=,733
(29*18)+23=,545
(40+24)-20=,44
32*35+34=,1154
14+26-23=,17
45+17*28=,521
23*10-40=,190
42-39*28=,-1050
13-21-27=,-35
11-26-10=,-25
47-42+35=,40
28-11+21=,38
47-43*19=,-770
36-23*24=,-516
(27+34)-49=,12
(40-14)+16=,42
(23*11)-43=,210
24+40+36=,100
21+(31-12)=,40
(25*33)+12=,837
49+28-41=,36
13*42-19=,527
43-(45+22)=,-24
(40-27)+29=,42
38-29-17=,-8
29*40*25=,29000
(39*27)+38=,1091
17+(47*37)=,1756
27+(28*41)=,1175
45*(26+22)=,2160
(22+20)*36=,1512
49-29*16=,-415
(29-14)*48=,720
22*31-42=,640
24-21-34=,-31
36*44+15=,1599
(13+28)*39=,1599
20+10+26=,56
17-(34+21)=,-38
(37-27)+37=,47
33+(34-32)=,35
(15-28)+45=,32
25+(23-39)=,9
41*(16+33)=,2009
48*24+25=,1177
46-10*12=,-74
(26+16)*43=,1806
42-26*27=,-660
39*37*36=,51948
32-13-14=,5
(41+33)*34=,2516
20+27*31=,857
(25+42)*31=,2077
27-11+17=,33
25+(31*28)=,893
23+(15*48)=,743
43-22-18=,3
37*47+19=,1758
(41-29)*29=,348
24*27*22=,14256
12+45-30=,27
(11+22)*37=,1221
16-(21*33)=,-677
27*(17-11)=,162
(35*16)-10=,550
20*(38+11)=,980
15*(10-31)=,-315
29+49-16=,62
(18*26)+24=,492
27-(12*23)=,-249
48-(17*26)=,-394
24*(24+10)=,816
40+(33*36)=,1228
31*30-41=,889
28+12*47=,592
(11*42)-46=,416
17+43+23=,83
(25-38)*35=,-455
36+(44*43)=,1928
(19-32)+30=,17
48*15-43=,677
20-46-31=,-57
(31+30)-41=,20
32+(33-17)=,48
42+(28-49)=,21
(19-44)+27=,2
39-24*21=,-465
37*28-21=,1015
49-(22*35)=,-721
(19*28)-44=,488
36+31+38=,105
46+13*17=,267
40-30+22=,32
18*30-30=,510
(48-11)+49=,86
41+(10-35)=,16
(49-24)*27=,675
39+45-32=,52
(11+47)*47=,2726
24-47*22=,-1010
49-(34+27)=,-12
30+25-30=,25
(15+49)*32=,2048
35-(14+37)=,-16
(16*25)-23=,377
(10-42)+30=,-2
41+(41*34)=,1435
47*26-10=,1212
(11*36)-46=,350
41+20*27=,581
46*34+16=,1580
20+(13-13)=,20
41+15-26=,30
46-(19+17)=,10
28+(14-33)=,9
43-(26*39)=,-971
47+49*15=,782
(28+27)*21=,1155
17-48-29=,-60
23+19-29=,13
23-38+28=,13
36-28+26=,34
37*(38-38)=,0
(44+18)*19=,1178
(32*39)-10=,1238
17-(21+25)=,-29
(48-10)+25=,63
17+(22*35)=,787
47+23-27=,43
(42+36)-10=,68
(32*37)-11=,1173
(35-25)+31=,41
35-(22*26)=,-537
(17*24)-14=,394
34*(32-10)=,748
49+(13-28)=,34
(12*13)+49=,205
25+28+46=,99
25*(48+26)=,1850
(31*24)+41=,785
38-(11*15)=,-127
35*32-31=,1089
14-(34*47)=,-1584
32-35+31=,28
(43-41)+31=,33
13+10+13=,36
13*(25+21)=,598
(39-19)*26=,520
(36*33)-39=,1149
10+(32-12)=,30
15*26*27=,10530
(15*48)+19=,739
(30*47)-32=,1378
14*18*16=,4032
(33-28)*25=,125
(30+34)*38=,2432
(20-49)*32=,-928
(17+46)-42=,21
10-47+19=,-18
45*(24-13)=,495
17+32-44=,5
(22+40)-31=,31
(26*47)-31=,1191
(29+43)*15=,1080
36+(28*44)=,1268
31*49-27=,1492
41+(43-28)=,56
11+(47-22)=,36
33*(13+10)=,759
(45-49)*12=,-48
34-33*36=,-1154
35-(31*10)=,-275
46+23*32=,782
37+(10-23)=,24
46+(37*11)=,453
34+(18*49)=,916
30+28+20=,78
(17+13)-42=,-12
39-28+13=,24
29*11*44=,14036
46*35-30=,1580
18+27*37=,1017
42-(42+44)=,-44
34+29+16=,79
(17*47)+37=,836
(15*30)+33=,483
38+26*36=,974
24-19-21=,-16
37+(43*38)=,1671
44-(47*17)=,-755
44*(13-44)=,-1364
15*15+27=,252
33+32-41=,24
28*43+12=,1216
13*(14+20)=,442
12-(17+32)=,-37
(27*19)-33=,480
20-13-45=,-38
(14+40)-48=,6
23+(39*30)=,1193
32*10-34=,286
(14*12)-49=,119
(43+41)*49=,4116
(20+35)-15=,40
30+45+48=,123
41-24*33=,-751
(22-26)+23=,19
37*35+39=,1334
28*44+29=,1261
(39*23)-28=,869
43*42-14=,1792
(45-40)*24=,120
(23-10)+39=,52
32+(31-18)=,45
(24+13)-37=,0
44-(30+20)=,-6
(34+12)-12=,34
20+20+27=,67
41+23-17=,47
42*31*30=,39060
45-(38+30)=,-23
41+28+35=,104
25+33-36=,22
44+11-27=,28
(23*37)-18=,833
49*34+31=,1697
12+30-37=,5
13+14+34=,61
30*13-25=,365
32*23-11=,725
47-35*37=,-1248
19*(11-10)=,19
19+11+24=,54
(13+11)-45=,-21
(10+10)-29=,-9
45-(43+46)=,-44
37+40+22=,99
15*38+13=,583
(25+49)*38=,2812
14-(38+41)=,-65
33*(49+21)=,2310
(23+21)-47=,-3
14*15*23=,4830
14*24-30=,306
14-(23*45)=,-1021
(40-10)*33=,990
23+18+32=,73
37*46*43=,73186
12*23*24=,6624
32+(22-45)=,9
(30*36)-36=,1044
42-34+48=,56
18-30-48=,-60
49*(11-17)=,-294
(42-11)+36=,67
16-42-41=,-67
43*(17+22)=,1677
37-40-32=,-35
(24*28)-27=,645
(33-49)*35=,-560
31+46-36=,41
(26+17)-23=,20
(11*44)-34=,450
35*28*36=,35280
18+29*23=,685
(17+12)-34=,-5
45*(30-12)=,810
35*(13-21)=,-280
19*(34+13)=,893
37*39-39=,1404
(48+48)*49=,4704
46*(33+28)=,2806
18-(17+29)=,-28
(22*23)-23=,483
32*41+24=,1336
(42+46)*23=,2024
36*39*26=,36504
31+30+42=,103
38-33-28=,-23
12+44*46=,2036
16-(19+27)=,-30
37+(11*19)=,246
48*32+18=,1554
24*(26-20)=,144
(18+42)-46=,14
49-(47*27)=,-1220
35+(21*48)=,1043
(27+45)*17=,1224
(40+10)*38=,1900
49-40-40=,-31
13-15*14=,-197
16-(47*23)=,-1065
10-11*28=,-298
32-(21+40)=,-29
35*31*48=,52080
13+38+41=,92
43*(25+14)=,1677
30+17+42=,89
44-(17+17)=,10
30-32+23=,21
18*(29-15)=,252
24+(18*38)=,708
19+(17-25)=,11
44*12*28=,14784
43*30-24=,1266
(34+10)*26=,1144
(44*32)-26=,1382
25-(35*25)=,-850
44*14*40=,24640
40*(33-39)=,-240
37-47-43=,-53
(36-36)+42=,42
21-(13*13)=,-148
19*43-43=,774
(15+44)*45=,2655
(37*47)+39=,1778
(11*11)-20=,101
(25+24)-49=,0
29*47+14=,1377
24+(48*45)=,2184
35-29-30=,-24
17-26+15=,6
38-(20+14)=,4
(19-20)+24=,23
(25+42)-22=,45
44+40*12=,524
21*(24-30)=,-126
18+44+25=,87
32+(16-48)=,0
(13-26)+45=,32
13*16+42=,250
(45+31)-43=,33
42+10*18=,222
(10*41)+37=,447
34-21-43=,-30
36+28-12=,52
22+26+27=,75
(27+26)-16=,37
16*(26-16)=,160
(40-17)*24=,552
36+14*44=,652
42+(36*12)=,474
(10+37)*40=,1880
22+14-37=,-1
(48-23)*31=,775
17-19-25=,-27
19-45+29=,3
34-19*21=,-365
15-12*41=,-477
16+24-30=,10
28*13*39=,14196
(38+40)-25=,53
44*17+21=,769
49+(25-22)=,52
48+35*34=,1238
47*48*43=,97008
24+(39*10)=,414
28-25*30=,-722
18*(23+15)=,684
19*(38-19)=,361
12*33+17=,413
39-(31*12)=,-333
(32+16)-31=,17
36*18+45=,693
(17-24)*13=,-91
11+41+48=,100
(13*12)+16=,172
24-(16+23)=,-15
18-(16+49)=,-47
15*(11-38)=,-405
15*32*45=,21600
(47+49)*11=,1056
25-20+37=,42
43+42-11=,74
22*27+40=,634
29*(18+44)=,1798
(31-31)+20=,20
(22+14)-15=,21
13-12+10=,11
(24+49)-23=,50
(47-48)+11=,10
20+19+23=,62
(20-18)+26=,28
26-20+19=,25
39+10*45=,489
16-40-39=,-63
31*10-41=,269
17*15+44=,299
37-11*28=,-271
49+46-12=,83
32+47*47=,2241
14*20-12=,268
22*(17-46)=,-638
40-(11*28)=,-268
36+(39*34)=,1362
39-22*26=,-533
25+15*12=,205
18+15+11=,44
15-16-47=,-48
(47-15)*33=,1056
35*(17-16)=,35
11*23-49=,204
(19*16)+29=,333
23-36+18=,5
(15+46)*18=,1098
(35+40)*23=,1725
25+(27-35)=,17
42+40-32=,50
33+35+10=,78
(29+18)-39=,8
47-11*23=,-206
37+23-22=,38
43-(32*28)=,-853
20-15-39=,-34
23+(34-10)=,47
28*38-49=,1015
35*41-48=,1387
16-(16+14)=,-14
(47-18)*35=,1015
(26*44)-11=,1133
(26-13)*17=,221
(48+37)*36=,3060
46*27+12=,1254
20-(16+47)=,-43
38+40*23=,958
11-(18+30)=,-37
43+(31-36)=,38
(24-47)*45=,-1035
(47+43)*38=,3420
26-18*24=,-406
26+(27*46)=,1268
19-(37*26)=,-943
25*39+39=,1014
43-(39*34)=,-1283
44-39+41=,46
(21*17)-13=,344
48+32*36=,1200
(39-24)*23=,345
(14*38)-14=,518
36+40+40=,116
11*(29-16)=,143
(12-16)*34=,-136
34+(13*35)=,489
36+26+11=,73
32*12-12=,372
44*42+13=,1861
16+47*46=,2178
19*31-18=,571
32-48-49=,-65
(19-33)+27=,13
(37*41)+37=,1554
27+20+10=,57
27*(11-33)=,-594
(25*18)+14=,464
29*43+44=,1291
30-(12+44)=,-26
34+46+36=,116
23*(36-47)=,-253
30-12-11=,7
18-(28*42)=,-1158
(46-46)+27=,27
(26+48)-11=,63
20-(36+35)=,-51
15+(46-25)=,36
47*(27-17)=,470
18-24*19=,-438
38-(40+14)=,-16
(34+23)*25=,1425
17+35-41=,11
23+34*13=,465
(11-15)+12=,8
37+11*48=,565
25*(27-34)=,-175
19+11-42=,-12
39+35*12=,459
40+37+12=,89
17*15-13=,242
12+(15*39)=,597
(20*25)+31=,531
(18*17)+24=,330
(13+39)*31=,1612
29-37*33=,-1192
(29*47)-10=,1353
17-19-46=,-48
(37-22)*24=,360
31*26+46=,852
(31-34)*33=,-99
(47+12)-14=,45
29*46+49=,1383
(46-36)*38=,380
46+20*28=,606
44-43+27=,28
49-(22+45)=,-18
11-(43*46)=,-1967
22-17*39=,-641
(30-11)*47=,893
25-(17*14)=,-213
40*26*14=,14560
20+33-41=,12
41+(39*15)=,626
(25*17)-45=,380
(30*17)-46=,464
11*(22-23)=,-11
(47-25)+13=,35
(13*22)+41=,327
44-17-26=,1
(16*48)+16=,784
47*29+35=,1398
31*(18-38)=,-620
30+22+42=,94
23+10+22=,55
13+24*21=,517
28*(22+41)=,1764
34-14*42=,-554
(25-33)+24=,16
(25-27)*27=,-54
10+(11-13)=,8
32+36-38=,30
11*17-40=,147
(46*42)+13=,1945
25+26+16=,67
30+(43-23)=,50
18-14*16=,-206
24-(22*29)=,-614
(34+21)-36=,19
40+49*28=,1412
38*20*39=,29640
28*(40+28)=,1904
(44+28)-11=,61
11+18-20=,9
19-42-44=,-67
(45-28)*13=,221
47*36-40=,1652
18+19+15=,52
(22*46)+38=,1050
34+(45-48)=,31
(14-21)+10=,3
19-40+30=,9
(20-17)*41=,123
18-23-40=,-45
43-(46+38)=,-41
42+(38*14)=,574
40+35-13=,62
34+(47*19)=,927
37+26-31=,32
33+(24*37)=,921
(39*25)+23=,998
(23*39)-41=,856
(14-22)*22=,-176
21+(49*21)=,1050
44*43-28=,1864
(21*47)-31=,956
38+17+41=,96
47+27*34=,965
30+14-23=,21
(44-36)*28=,224
29*(25+43)=,1972
24-(26+25)=,-27
(17-34)+23=,6
33-(10+32)=,-9
18*(41-47)=,-108
(47+44)*24=,2184
14*(33-12)=,294
10-20-41=,-51
(43+33)*38=,2888
36-25-42=,-31
37*23*35=,29785
(31+18)*35=,1715
(41*45)-18=,1827
10+(35*47)=,1655
19+(11-35)=,-5
33+(10*40)=,433
19+(29-33)=,15
19*(48+31)=,1501
(38-35)*38=,114
22-(27*26)=,-680
34+33-18=,49
(17-43)+48=,22
40+35*35=,1265
36-29+17=,24
23-38+20=,5
(30-37)+25=,18
42+(21-13)=,50
(36+28)*24=,1536
44*(28-45)=,-748
(10-27)*42=,-714
25-(10+45)=,-30
49+30*36=,1129
24+(22*29)=,662
19*35+33=,698
45*(21+10)=,1395
(39+20)-14=,45
(38*42)+16=,1612
37+21*16=,373
34+35+14=,83
11*21+17=,248
11-(40*12)=,-469
35-32-49=,-46
47-48*32=,-1489
(36-29)*26=,182
31*22*38=,25916
29*(19-39)=,-580
(28-13)*42=,630
17-12-30=,-25
43*33*43=,61017
47-45+49=,51
(19+42)-35=,26
27-(32*12)=,-357
29*(26-22)=,116
(32*27)-40=,824
18*39*35=,24570
18-(14+32)=,-28
(17+35)-34=,18
35-(31*36)=,-1081
(40+35)-23=,52
(31+42)-34=,39
40+42-33=,49
12*14-29=,139
24+12*24=,312
11*(39+23)=,682
(22+28)-18=,32
31-35+48=,44
24+(16*44)=,728
(43+22)*34=,2210
39-(46*34)=,-1525
48*48-32=,2272
41-21*21=,-400
38+(25-44)=,19
35-41-41=,-47
26*12+32=,344
(39+28)-35=,32
(15-30)+32=,17
30+25-32=,23
(38+37)*39=,2925
45-(39+26)=,-20
29-15*30=,-421
36*(40+42)=,2952
(36-44)+27=,19
49*42*40=,82320
(46*13)-24=,574
47-(31+26)=,-10
30-20+22=,32
26-18+17=,25
(19+20)-25=,14
16-48*32=,-1520
12*49*21=,12348
(48-16)+31=,63
30+31*43=,1363
22-32+14=,4
23*26-20=,578
28*44*42=,51744
45+14*23=,367
43*49*37=,77959
13+20+29=,62
(49+35)-29=,55
35-29*16=,-429
16+10-35=,-9
26-38+45=,33
39-16-31=,-8
31+(41*25)=,1056
(17-44)*23=,-621
25*31-22=,753
32*10-23=,297
(30*36)+36=,1116
12-(28+40)=,-56
41-30-42=,-31
(18+49)-35=,32
46*(32-48)=,-736
18*25-44=,406
(38+38)*18=,1368
28*46-47=,1241
44*(49+20)=,3036
34-43+13=,4
48+(42-33)=,57
49+36+12=,97
(12+16)*48=,1344
35-12+29=,52
12*(32-34)=,-24
40-(26*10)=,-220
23*36-33=,795
(16*43)-33=,655
16+44+29=,89
13+(18-48)=,-17
20-36+13=,-3
30+13+36=,79
(32+47)-30=,49
(15*17)+42=,297
19-46+32=,5
34+(48*19)=,946
25+30+18=,73
(16-32)+20=,4
31*(21-17)=,124
23-(23*13)=,-276
14-34*10=,-326
38-(48*30)=,-1402
(36*11)+25=,421
38*32-42=,1174
21-11*14=,-133
25+(48*28)=,1369
44+45*48=,2204
48*17*10=,8160
15*49+14=,749
43-46+27=,24
39*14+49=,595
18+(31-19)=,30
(17+23)*45=,1800
39-(13+12)=,14
31-(48*24)=,-1121
27-(13*17)=,-194
45*(36-31)=,225
36+19+10=,65
13*(24+32)=,728
49-(10+20)=,19
36*24-36=,828
16+27*43=,1177
(32+20)-12=,40
39-47+40=,32
46*(11-49)=,-1748
49*(14-21)=,-343
34+39-33=,40
40-39*46=,-1754
23-44*20=,-857
(33*30)-15=,975
(16+28)*16=,704
(44*45)-13=,1967
44-47*17=,-755
15*(35-29)=,90
44+(29*20)=,624
11+17+10=,38
(21+27)*11=,528
45*48+33=,2193
(40*28)-23=,1097
23-(28+42)=,-47
28-27+42=,43
10-(11*33)=,-353
29*(46-10)=,1044
(33+21)*19=,1026
25*13-15=,310
29*17+48=,541
38+(45*13)=,623
49-(16*17)=,-223
(10*20)+37=,237
13-(28*47)=,-1303
44-35*30=,-1006
35+(32*46)=,1507
37+36*34=,1261
44-(16+11)=,17
48-(24*37)=,-840
(17*34)-35=,543
(49-35)+49=,63
17+(44-41)=,20
19+39-25=,33
44+40+48=,132
37*36*35=,46620
47+(19*37)=,750
20-(28+31)=,-39
26-(38+48)=,-60
(23-46)*25=,-575
(42-21)*25=,525
(17+34)-11=,40
32+(33*25)=,857
46+(46-32)=,60
46+13*25=,371
10-25+41=,26
(15*39)-40=,545
40+17*10=,210
(36*49)-26=,1738
(13-20)*48=,-336
45*33-25=,1460
45*18+15=,825
19+(25*31)=,794
16*34+41=,585
31*48*18=,26784
22+43*26=,1140
(44-46)*10=,-20
(44+24)*28=,1904
35+(42*32)=,1379
(27-24)+42=,45
(38*14)+19=,551
(20*26)-30=,490
46-22+49=,73
17+49*43=,2124
36+12+24=,72
45-26+18=,37
33+37*12=,477
11+37-16=,32
28+38-36=,30
39+18-13=,44
43+42*45=,1933
14+(39-32)=,21
(43*31)+49=,1382
48*(47-17)=,1440
30*(25-39)=,-420
32-48+37=,21
14*37*23=,11914
49*(40-44)=,-196
19*(18-29)=,-209
(11*20)-33=,187
20+27*35=,965
18+(24*37)=,906
31-17*44=,-717
23-45+31=,9
43+(40-17)=,66
15+(27*49)=,1338
37*30+33=,1143
23+13+14=,50
17-(40*42)=,-1663
39+(31-46)=,24
(21-38)*13=,-221
(34+30)*33=,2112
(12+15)-47=,-20
11+(47-12)=,46
24*(21+14)=,840
45+21+26=,92
(21*23)+47=,530
(49*25)+44=,1269
14-(38+34)=,-58
22*35*22=,16940
(19*38)+10=,732
(35-13)*45=,990
35+32-25=,42
37-10-22=,5
(29+20)*18=,882
36+10+32=,78
23+14+11=,48
25*(27+38)=,1625
(33*43)-19=,1400
35-46-17=,-28
42-11-33=,-2
48-(12*21)=,-204
41-17-37=,-13
(21+31)-24=,28
(16-10)+39=,45
16-(28*16)=,-432
44+30*13=,434
30-(29*29)=,-811
13-42*46=,-1919
(43-43)*48=,0
45+(46*39)=,1839
(28*36)+21=,1029
31*23+46=,759
27-32*46=,-1445
26+(20*33)=,686
20*37-16=,724
(38*49)-25=,1837
31-39+37=,29
(32-12)+41=,61
40*(37-19)=,720
22-(20*10)=,-178
47+20*33=,707
27*12-26=,298
22+17-17=,22
29*12+25=,373
24*26+43=,667
11+(34*13)=,453
25+22*19=,443
32*(49-16)=,1056
44+47*35=,1689
(41*10)+42=,452
(39-49)*16=,-160
10*(23-48)=,-250
35-(21*30)=,-595
38+36+25=,99
49*(19-42)=,-1127
(20*12)-19=,221
26*34+46=,930
33+(22*14)=,341
(30*34)+14=,1034
12*22*35=,9240
21*(17+27)=,924
(21*40)+17=,857
29*23-30=,637
10*19*47=,8930
35+18*47=,881
(49+16)*31=,2015
43+13+35=,91
40+(33*33)=,1129
24+(48-26)=,46
(31-33)*25=,-50
30+(12*34)=,438
(33-31)*45=,90
26-(27*39)=,-1027
37+42+44=,123
19-21+32=,30
19*(38+28)=,1254
18-30*25=,-732
49+(38*43)=,1683
49+(15-30)=,34
26*20-15=,505
(15+34)-39=,10
23-49*27=,-1300
(15+32)-27=,20
42*(46-39)=,294
24+(24-38)=,10
(38-12)*10=,260
31-11+10=,30
(17-18)+39=,38
13-37-46=,-70
14*25+22=,372
45*13*25=,14625
48*(11+41)=,2496
19+31+11=,61
22+(20*17)=,362
12*33-20=,376
(19-47)*47=,-1316
29*16+41=,505
20-(31+10)=,-21
18*40*28=,20160
28*46*21=,27048
38+41-45=,34
(19+42)*42=,2562
14+33+17=,64
17+40-18=,39
36-11+17=,42
34-41+19=,12
41+(27*10)=,311
26+(25-15)=,36
43-49+36=,30
24*(10-45)=,-840
(48-25)+28=,51
47*(45+14)=,2773
22-46*23=,-1036
10*29-19=,271
48+28*13=,412
45*38+45=,1755
(40*44)+44=,1804
28+42+48=,118
(41+43)-37=,47
22+37-21=,38
10+(11-46)=,-25
47*(17-45)=,-1316
44-(35+46)=,-37
36+(13-11)=,38
47-12*12=,-97
(30+15)*48=,2160
(26*13)+34=,372
48-35*47=,-1597
(36+25)-12=,49
(12*28)+44=,380
(30+31)-43=,18
27*30+14=,824
48-26-25=,-3
18-(13+30)=,-25
(14+41)-45=,10
12-(11+30)=,-29
37+(28-29)=,36
(28-25)*16=,48
(37*35)-40=,1255
18+(26-44)=,0
(47*14)+29=,687
10+28*15=,430
45-27*20=,-495
26+28-17=,37
19*31+38=,627
38*27-39=,987
(23-18)+23=,28
(33+35)-26=,42
27-(26*34)=,-857
27-(35*30)=,-1023
14+17*20=,354
49+(46*39)=,1843
28-21+46=,53
(24*46)+48=,1152
(47-20)*44=,1188
21+34+44=,99
(36-13)+29=,52
26-33+18=,11
33-42*17=,-681
(46*12)-32=,520
15*(26+47)=,1095
42*40+18=,1698
48*(10+45)=,2640
45+(23-33)=,35
13+22-41=,-6
(12-13)+36=,35
(17*30)-34=,476
13-32+21=,2
24-(15+20)=,-11
32*46+33=,1505
13-(18+12)=,-17
13-(25+29)=,-41
31+(16*24)=,415
33+(28*34)=,985
14-19*37=,-689
46-(15*28)=,-374
(24-22)+30=,32
(24+17)*26=,1066
42*28+48=,1224
36*39+14=,1418
39*24-25=,911
46-28-12=,6
21-36*31=,-1095
35+14+34=,83
(32+27)*48=,2832
(21*18)+17=,395
21+11*32=,373
48-20+33=,61
(14*37)+27=,545
12*28*19=,6384
(32*24)-47=,721
27+36+14=,77
30+(23-48)=,5
(39*30)-22=,1148
35+22*26=,607
(17+30)*11=,517
30-47*34=,-1568
(41-26)*40=,600
17*(41-35)=,102
22-(45+35)=,-58
39-32-21=,-14
(11*15)-24=,141
31-20*40=,-769
26-18-10=,-2
(34+21)*39=,2145
11+35-33=,13
(16+46)*32=,1984
