src,tgt
45-15+46=,76
43-15+48=,76
12-44-45=,-77
46+(48-45)=,49
16-10+12=,18
12+43+44=,99
10-(43+47)=,-80
(11+17)-41=,-13
10-(45+49)=,-84
16-47-16=,-47
14+(10-49)=,-25
48-(49+16)=,-17
11-(49+47)=,-85
15-(47+43)=,-75
41+(44-10)=,75
46+47-41=,52
47-49+41=,39
(17+49)-45=,21
11-47+12=,-24
42+46+14=,102
(47+16)-44=,19
17+48-17=,48
47+12+45=,104
(11+47)-17=,41
46+14-15=,45
45+16+45=,106
44+13-17=,40
13+12-44=,-19
14-(46+44)=,-76
(41-49)+13=,5
15-47-42=,-74
45-48-45=,-48
43+16-42=,17
10-(13+48)=,-51
14+12+10=,36
(49+15)-49=,15
(48-42)+48=,54
13-(11+47)=,-45
42+13+48=,103
43+46-47=,42
12-49+42=,5
10+17+44=,71
47-(48+47)=,-48
11-11-45=,-45
44+13-16=,41
14+(45-45)=,14
45+(49-43)=,51
10+45-13=,42
14+(13-44)=,-17
17-(46+15)=,-44
12+(49-10)=,51
(41-11)+11=,41
11+(41-49)=,3
15-47+45=,13
42-11-48=,-17
(16+43)-45=,14
47-12+43=,78
43-12+46=,77
16-49-11=,-44
16+45+43=,104
14-(49+49)=,-84
43-(48+48)=,-53
16-17+14=,13
(13+42)-44=,11
46-(45+14)=,-13
(10+47)-12=,45
44+(12-48)=,8
16-16-45=,-45
(11+46)-15=,42
15-(41+48)=,-74
(15+17)-41=,-9
(47+10)-46=,11
42-10+44=,76
45-42-14=,-11
44-(45+41)=,-42
(45-49)+46=,42
12-43+46=,15
41+41-15=,67
(10+15)-14=,11
11+42+17=,70
49+44-41=,52
17-46-43=,-72
48-(45+47)=,-44
(17+45)-13=,49
(12-11)+17=,18
41-43+46=,44
13+13-43=,-17
13+(10-11)=,12
44+17-46=,15
(14-48)+49=,15
10+11+11=,32
49+(16-14)=,51
46-45-41=,-40
(42+42)-46=,38
(12+47)-12=,47
(45+41)-12=,74
47+(13-16)=,44
(11+13)-13=,11
(14+45)-42=,17
(41+10)-13=,38
41+15-45=,11
15+48+48=,111
11+43-14=,40
48+12+12=,72
(11-45)+13=,-21
(15-12)+17=,20
17+44-12=,49
46+42-42=,46
(42+48)-11=,79
(44+49)-10=,83
(16+17)-10=,23
49+12+48=,109
(13-16)+45=,42
46+49-48=,47
16-(16+44)=,-44
(17-12)+16=,21
15-17+47=,45
46+(49-46)=,49
42-43-49=,-50
43-42+10=,11
48-14+17=,51
46-(16+48)=,-18
11-11+41=,41
45+17-12=,50
48+13-46=,15
48-48+13=,13
42+17-48=,11
48-10-48=,-10
44+48-12=,80
11+10-41=,-20
46+(41-14)=,73
15-44-14=,-43
15+(49-13)=,51
47+(14-41)=,20
49-16+42=,75
(10-47)+43=,6
(44+47)-41=,50
13+17-41=,-11
13-46-45=,-78
(11+10)-49=,-28
15+17+49=,81
(49-47)+10=,12
(45+42)-10=,77
13-(12+12)=,-11
47-12-11=,24
44-41-10=,-7
(17+15)-47=,-15
(46-16)+48=,78
44+(48-45)=,47
(17-12)+10=,15
44-15-12=,17
47+(46-14)=,79
(12-46)+44=,10
48-43-49=,-44
48+(46-47)=,47
13-49-47=,-83
42+43+41=,126
42+45+16=,103
(41-13)+44=,72
43+44-15=,72
45+(14-13)=,46
12-17-49=,-54
44-16+41=,69
49-41-47=,-39
43+16-47=,12
15-49-12=,-46
48+48+15=,111
(41+46)-43=,44
12+17+42=,71
(49-47)+48=,50
49-48+48=,49
(11+45)-46=,10
(44+48)-14=,78
43-12+44=,75
(46+49)-15=,80
48+46+44=,138
42+13+16=,71
(16+41)-11=,46
48-(12+47)=,-11
42-46+45=,41
17-(47+49)=,-79
17-48-15=,-46
44-49-13=,-18
43-(49+48)=,-54
(48+11)-11=,48
13+41+41=,95
14+(43-13)=,44
16-43+15=,-12
15-46-11=,-42
49+(45-46)=,48
41-(12+16)=,13
41+13-41=,13
42+14+11=,67
45-17-49=,-21
(12+47)-16=,43
(14-13)+45=,46
43+16+47=,106
(41-13)+15=,43
46-12-47=,-13
46-13-13=,20
(15+43)-44=,14
11-45-17=,-51
10+42-42=,10
49-15-10=,24
44+(41-15)=,70
12+17+43=,72
41+45-16=,70
(11+43)-48=,6
17+(46-43)=,20
13-(15+15)=,-17
(48-15)+11=,44
17+11-42=,-14
43-17+11=,37
10+42+15=,67
(44-13)+47=,78
(10-15)+13=,8
13-(41+15)=,-43
46-(48+16)=,-18
14-(11+15)=,-12
42-42-10=,-10
12+49+17=,78
14-(14+14)=,-14
10-42+46=,14
(42+14)-14=,42
41-(42+15)=,-16
45-14-13=,18
17-11+15=,21
49+12-43=,18
47+13-17=,43
11+48+43=,102
48+(44-44)=,48
11-43-14=,-46
41+15-47=,9
48-14+48=,82
16-(48+45)=,-77
14+14+14=,42
12+(14-13)=,13
42-44+45=,43
16+41-17=,40
49+46+13=,108
45-42-42=,-39
15+(46-43)=,18
(14-17)+43=,40
17+12+48=,77
(49+42)-11=,80
16-(17+15)=,-16
15+41-17=,39
12-15+10=,7
41+44-15=,70
10-41-41=,-72
49-(47+42)=,-40
43+(11-49)=,5
47-13+17=,51
42+13+45=,100
(46+14)-11=,49
48+(10-15)=,43
(12+14)-13=,13
47-43-42=,-38
(11+47)-41=,17
12+15-49=,-22
17-15+45=,47
49-(16+15)=,18
(45+17)-16=,46
45-17-43=,-15
47+(45-15)=,77
(17+49)-15=,51
(11-14)+16=,13
41-47-15=,-21
43+41+48=,132
44-44-44=,-44
44+14-14=,44
46+46+41=,133
48+49+11=,108
44-11+48=,81
(13-13)+10=,10
17-43-45=,-71
16-(48+12)=,-44
(41-45)+15=,11
13+49-47=,15
13-(44+47)=,-78
11+16-13=,14
46-(45+41)=,-40
(14-13)+16=,17
45-44-17=,-16
11+47-12=,46
(15-43)+48=,20
(49+43)-48=,44
42+41+13=,96
42+46+47=,135
(17+41)-49=,9
47+47+47=,141
42-11+41=,72
(43-12)+49=,80
(17+11)-13=,15
16-10-14=,-8
43+17-47=,13
10+14+10=,34
45+43+48=,136
41-(46+43)=,-48
42-48-44=,-50
13+(49-11)=,51
(44+47)-14=,77
10-14-16=,-20
(10+11)-49=,-28
41+(16-11)=,46
16+45-10=,51
47-(41+48)=,-42
45+11+49=,105
16-17+48=,47
(42-45)+12=,9
(10-10)+47=,47
10+45+46=,101
43-49+13=,7
12-17+14=,9
13+16-10=,19
47-41-12=,-6
17-15+13=,15
(10+49)-48=,11
13-(11+41)=,-39
(44+16)-14=,46
13-17+47=,43
12+45-43=,14
(11+10)-10=,11
17-(10+15)=,-8
11-47-13=,-49
44+48+42=,134
15+(15-49)=,-19
45-(44+14)=,-13
43+(17-12)=,48
(47+14)-49=,12
14-12+14=,16
45-49+49=,45
16-17+12=,11
(17-17)+10=,10
14+(11-42)=,-17
45+(11-12)=,44
46+17+15=,78
11-43-44=,-76
47+(11-44)=,14
48-12+11=,47
(42+43)-14=,71
43+(49-14)=,78
11+15+16=,42
(45-17)+45=,73
(49-14)+45=,80
45-45-42=,-42
46-15-11=,20
49-49-46=,-46
48-44+45=,49
(46+16)-41=,21
49-44+41=,46
17+48-43=,22
43-(14+46)=,-17
10-47+10=,-27
44+46-11=,79
10+41-14=,37
13+(15-45)=,-17
41+(47-17)=,71
17-(48+43)=,-74
12+42+45=,99
44-16-44=,-16
15-42+15=,-12
11+47+12=,70
42+48+16=,106
47+44-48=,43
48+15-14=,49
(44+47)-46=,45
15+(49-46)=,18
13+42+43=,98
41-10+14=,45
41+45+41=,127
42-46+15=,11
41+41+41=,123
44+16+11=,71
47+48+41=,136
14+17-43=,-12
41+10-14=,37
(47+42)-41=,48
16-(47+43)=,-74
42-(15+10)=,17
(43+10)-11=,42
47+16+11=,74
48-10+49=,87
13+48-41=,20
(14+12)-41=,-15
(12-10)+17=,19
45+42+15=,102
17-(48+44)=,-75
(43+43)-41=,45
12-49+10=,-27
(13+11)-42=,-18
10+17+14=,41
14-49+17=,-18
14-46+14=,-18
(17+44)-11=,50
(46+47)-44=,49
45+41+10=,96
17+17-15=,19
46-(12+48)=,-14
10-41+47=,16
(42-44)+48=,46
(14-14)+16=,16
11+(45-16)=,40
42-(47+11)=,-16
13+42-45=,10
16-42-46=,-72
41+(45-44)=,42
16-16+16=,16
43-16-11=,16
48+(17-10)=,55
42+49+11=,102
49-16-17=,16
45+17-48=,14
16-(42+15)=,-41
(14+16)-47=,-17
17-(15+12)=,-10
11+(46-42)=,15
49-(42+10)=,-3
42+41-10=,73
(41+44)-15=,70
47+48-45=,50
49+45+49=,143
(42+12)-15=,39
(44-10)+45=,79
(12-48)+42=,6
(11-12)+46=,45
48+(10-48)=,10
(44+17)-47=,14
(14+45)-13=,46
48+(15-17)=,46
16+17+44=,77
(42+13)-44=,11
11-49+44=,6
16+14-15=,15
11+42+11=,64
42-(15+15)=,12
13+12+47=,72
(47-49)+41=,39
12-15-12=,-15
(45+41)-46=,40
42+48-15=,75
(49-17)+41=,73
14+14+41=,69
(47-14)+43=,76
43-41-13=,-11
41+14+10=,65
13+(42-45)=,10
49-(10+47)=,-8
47-41+49=,55
(12+16)-47=,-19
16-47-46=,-77
48+13+15=,76
49+46-14=,81
11-15+45=,41
11-16-42=,-47
12+16+47=,75
12+44+43=,99
(44+17)-16=,45
49-46-17=,-14
15+47-46=,16
49-(49+45)=,-45
49-(46+17)=,-14
(46+16)-48=,14
41-(13+45)=,-17
10-(44+11)=,-45
41-46-42=,-47
49-42+43=,50
(48+15)-17=,46
10+13+15=,38
49-45+12=,16
46+(17-41)=,22
13+12+43=,68
49-15+49=,83
11-43+15=,-17
11-(12+45)=,-46
(42+17)-44=,15
(46-43)+17=,20
16-13-15=,-12
10+41-16=,35
45+11-12=,44
(14-11)+41=,44
42+45-43=,44
17+16-17=,16
(44-42)+45=,47
10-16-45=,-51
45+11+11=,67
11-44+44=,11
11-46+15=,-20
43-47+47=,43
47-13-17=,17
49+14-10=,53
(17-12)+11=,16
10+(48-49)=,9
14+41+11=,66
49+11+44=,104
17-45-47=,-75
13+10+49=,72
13+10+41=,64
10+15+46=,71
(10+49)-13=,46
44+41+47=,132
45+47-49=,43
45+15-15=,45
45+15-48=,12
48+13+13=,74
49+10+13=,72
16-13+17=,20
46+42+17=,105
(47+16)-15=,48
15+(47-17)=,45
41-15+12=,38
45-12+15=,48
14-15-47=,-48
48+(41-10)=,79
48+49+41=,138
47-14+44=,77
43+17-44=,16
(48-46)+46=,48
13-44+46=,15
48+46-48=,46
16+16+12=,44
(16+11)-46=,-19
10-14-42=,-46
17-44-41=,-68
41+45-13=,73
44+48-15=,77
11+41+46=,98
(12-44)+10=,-22
47+17-15=,49
46-14+17=,49
11-(41+44)=,-74
44+49-47=,46
(10-46)+48=,12
42+(47-47)=,42
(10-47)+48=,11
42-44-44=,-46
(15-43)+17=,-11
16+14-42=,-12
41+45+43=,129
16-(11+14)=,-9
48-(49+49)=,-50
(43-16)+13=,40
44-(44+15)=,-15
45+44+12=,101
14-12+45=,47
13+14-16=,11
47-49-47=,-49
49+(17-48)=,18
45-44-44=,-43
41+(16-14)=,43
46-17+14=,43
(41+43)-43=,41
47+41-47=,41
43-13-42=,-12
(48+44)-49=,43
(13-12)+13=,14
45-(15+48)=,-18
42-49-12=,-19
(49-11)+15=,53
(13+48)-41=,20
14-48-49=,-83
(17+17)-16=,18
(11+48)-13=,46
13-13-48=,-48
(46-41)+16=,21
46-48-47=,-49
(49-44)+14=,19
41-43-42=,-44
14+41+14=,69
(15+49)-10=,54
44+45-46=,43
(46-44)+42=,44
14+17-10=,21
(15+47)-41=,21
(13-43)+46=,16
16-13-46=,-43
14+(47-49)=,12
11+43+17=,71
41-(11+47)=,-17
(48-49)+13=,12
48-(41+17)=,-10
49-13-13=,23
15-43+47=,19
15-47+13=,-19
45-10+11=,46
(42+45)-11=,76
(10+48)-47=,11
46+14+42=,102
48+42+44=,134
48+15+48=,111
48-12-10=,26
45+42+48=,135
45+48-15=,78
(10-46)+10=,-26
(14-13)+17=,18
44-14+48=,78
45-(49+45)=,-49
46-(44+12)=,-10
(11+12)-17=,6
42-13-15=,14
15-13-13=,-11
(46+16)-49=,13
(43-10)+42=,75
43-46-45=,-48
11-11-44=,-44
12-(10+42)=,-40
13-(47+11)=,-45
15-45-13=,-43
(49+41)-11=,79
41+17+49=,107
11-15-13=,-17
17-(42+49)=,-74
(11-11)+45=,45
41-(42+17)=,-18
(15+49)-45=,19
48-42+12=,18
14-11+43=,46
46+(41-44)=,43
10-(16+41)=,-47
45-43+42=,44
(41-47)+13=,7
(14+49)-17=,46
13+43+49=,105
14+(17-46)=,-15
48-43-16=,-11
17-42+14=,-11
(44-15)+12=,41
(10-15)+49=,44
17+(12-44)=,-15
(13+47)-41=,19
10+(46-12)=,44
41-(48+41)=,-48
47-(17+11)=,19
49+15+13=,77
17+46-48=,15
47-(43+14)=,-10
47+(14-42)=,19
17-12+48=,53
42-45-41=,-44
17-14+41=,44
(46-41)+46=,51
(48+14)-43=,19
44+44-47=,41
46+(10-43)=,13
42-14-13=,15
41-43-48=,-50
46-14-44=,-12
13-(10+17)=,-14
42+15+47=,104
(47+13)-17=,43
14+42-13=,43
47+(42-47)=,42
44-11-43=,-10
(13+45)-10=,48
44-13-11=,20
43-(45+44)=,-46
17+10-45=,-18
13-14+48=,47
11+16+45=,72
45+(16-47)=,14
(14-42)+13=,-15
10-(44+41)=,-75
43-11-46=,-14
49+(45-47)=,47
47+17-16=,48
49-42+49=,56
47-45-12=,-10
43-17-14=,12
46+44+49=,139
44+14+17=,75
(11-46)+47=,12
46-17-10=,19
(49-48)+48=,49
13-47+16=,-18
43+(12-45)=,10
(44+15)-10=,49
43+43+14=,100
45-(47+46)=,-48
42+(16-48)=,10
16+13-45=,-16
49-47+16=,18
(12-42)+12=,-18
(13+47)-45=,15
(14+45)-47=,12
(14-10)+45=,49
15-11-16=,-12
48+49+12=,109
44-44-16=,-16
(17+47)-13=,51
48-43-15=,-10
(42+48)-46=,44
(16+41)-41=,16
42-11+15=,46
16+49+13=,78
(46-46)+49=,49
11+(15-44)=,-18
(15-43)+14=,-14
(16-10)+43=,49
10-43-45=,-78
16+41-44=,13
45+47+45=,137
45-(14+13)=,18
47+44+17=,108
46+10+43=,99
44-17+41=,68
(42+44)-13=,73
45-47-49=,-51
45-(17+46)=,-18
48+12-17=,43
17+11+42=,70
(41+15)-14=,42
12-41+47=,18
48-10+43=,81
(13+44)-15=,42
44+(46-17)=,73
46+44+46=,136
(12+12)-14=,10
(13+12)-48=,-23
15+41-48=,8
43+48+15=,106
45+49-11=,83
13+(12-46)=,-21
47-45+49=,51
12+14-48=,-22
13+41-10=,44
17-42+15=,-10
(47-12)+43=,78
13-49-15=,-51
45+17+42=,104
48+10+14=,72
49+48+14=,111
(41+13)-10=,44
10+17-46=,-19
(48+48)-15=,81
11-(47+41)=,-77
16+(10-41)=,-15
42+41+43=,126
(10-48)+41=,3
11-(10+43)=,-42
48-(10+42)=,-4
(11+12)-47=,-24
41-12+46=,75
10-10-47=,-47
49+(11-47)=,13
(46-42)+45=,49
13+44+43=,100
41+(16-45)=,12
14-15-11=,-12
46+45-14=,77
(48-48)+41=,41
16+12+48=,76
49+15-13=,51
17-(17+42)=,-42
47+(14-43)=,18
15-44+14=,-15
(41-43)+16=,14
(48+47)-48=,47
47+(41-11)=,77
11+(41-15)=,37
44+11+45=,100
14-17+41=,38
45+12-17=,40
12-41+41=,12
12+13-44=,-19
41+43+48=,132
42+16+44=,102
15+45+42=,102
(43-46)+13=,10
(12-42)+11=,-19
12+42+16=,70
(48+47)-10=,85
45-11-12=,22
49+46-16=,79
17+49+42=,108
17+41+17=,75
49+44-48=,45
48-(48+14)=,-14
(43-42)+16=,17
49+15+17=,81
10-(15+16)=,-21
14+15+45=,74
42+43-13=,72
(45+44)-46=,43
15-45-16=,-46
41+(41-11)=,71
49-11+44=,82
(14-44)+44=,14
(10-42)+46=,14
11-(42+48)=,-79
48+41-49=,40
17-13-46=,-42
48+(47-48)=,47
46+(43-42)=,47
45-48-47=,-50
(10-44)+15=,-19
11+(48-10)=,49
11-48-13=,-50
12-43+47=,16
(11-17)+16=,10
(10+47)-17=,40
47-41+12=,18
43+(45-16)=,72
48-13+44=,79
(47-44)+45=,48
(43-41)+49=,51
15-(42+44)=,-71
16+46-48=,14
41+(47-44)=,44
47-49+44=,42
42-48+11=,5
(17+15)-44=,-12
(15-43)+13=,-15
(10+10)-42=,-22
13-49+16=,-20
43+(11-16)=,38
45+49-44=,50
13-(49+44)=,-80
14+44+45=,103
(41+49)-11=,79
14+47+48=,109
14-(10+17)=,-13
14-45-48=,-79
48+(49-13)=,84
(41+16)-12=,45
17-16-44=,-43
48-43+41=,46
(41-10)+42=,73
10-43-17=,-50
11+47+42=,100
10+13-15=,8
(48+43)-44=,47
16-(17+43)=,-44
17+10+13=,40
48-41+14=,21
48-14-47=,-13
43+15-10=,48
41-(45+13)=,-17
(11-49)+14=,-24
12+47-47=,12
43+11+10=,64
49-15-16=,18
49-(13+49)=,-13
(44+11)-45=,10
17-10-44=,-37
12-45-42=,-75
15-(41+14)=,-40
(42-12)+15=,45
48-45-13=,-10
11+43+48=,102
43+12-41=,14
42+47-15=,74
12+45-17=,40
16-10+11=,17
43+(42-48)=,37
41-44-16=,-19
41-12+45=,74
(13+49)-17=,45
48+(13-45)=,16
(17+49)-44=,22
17-47-41=,-71
41+13-47=,7
(10+45)-10=,45
(48+16)-44=,20
(17+14)-17=,14
49+47+48=,144
45-(12+10)=,23
41+47-12=,76
14+44-47=,11
14-13-49=,-48
(12+15)-14=,13
10-16+41=,35
45+(17-44)=,18
49+45-41=,53
(16+13)-42=,-13
42+16-10=,48
45-11-15=,19
44+(41-10)=,75
42+43-48=,37
13+44-12=,45
48+48+12=,108
45+(14-16)=,43
41+42+13=,96
(43-11)+46=,78
(16+46)-15=,47
(13-46)+15=,-18
41+15+43=,99
46-11+12=,47
16-10-46=,-40
49+15+47=,111
14-15-44=,-45
13+(17-47)=,-17
16+12+15=,43
49-(14+17)=,18
45+(14-48)=,11
46-43+13=,16
(11-44)+11=,-22
(47+48)-46=,49
43+47+42=,132
(14-12)+46=,48
47+(17-45)=,19
(11+12)-14=,9
(15+49)-48=,16
15+48+47=,110
47+48+10=,105
46-(48+45)=,-47
(48-44)+42=,46
42+14-44=,12
44-49+43=,38
(17+49)-47=,19
(42+12)-41=,13
(13+44)-13=,44
41+(49-10)=,80
45+(42-10)=,77
43-(10+41)=,-8
15-12+49=,52
17+(17-43)=,-9
42+42+13=,97
44+45-49=,40
49-(15+49)=,-15
14-(45+17)=,-48
47-16-15=,16
47+46-47=,46
10-(11+13)=,-14
11+12+15=,38
43+14+15=,72
17-43-10=,-36
(17+44)-46=,15
44+42-44=,42
(13+10)-10=,13
17-17+15=,15
(12+45)-11=,46
45-10+43=,78
44-(13+48)=,-17
10-49+43=,4
43+(14-17)=,40
11+(46-46)=,11
14-(16+10)=,-12
46-14+47=,79
48+(17-15)=,50
(14-42)+41=,13
45-14+43=,74
42-13-13=,16
48+11-44=,15
49+16+44=,109
(41+11)-47=,5
17+14-47=,-16
(10-17)+16=,9
(49-43)+17=,23
43-13-15=,15
16-13+47=,50
13-41+15=,-13
17-(11+12)=,-6
13+(43-46)=,10
15-(41+13)=,-39
(49-14)+16=,51
46+45-11=,80
(44-14)+45=,75
(17+11)-11=,17
(43+47)-13=,77
17-(49+16)=,-48
14-(10+41)=,-37
17+41+48=,106
(42-11)+41=,72
14-(14+11)=,-11
15-(13+16)=,-14
(16+14)-49=,-19
(11+48)-44=,15
45-(13+12)=,20
43+(16-48)=,11
17+(44-16)=,45
(16+45)-41=,20
45-49+44=,40
16-(46+42)=,-72
10+42+13=,65
(41+42)-46=,37
11-(43+17)=,-49
44+16+43=,103
17+(14-16)=,15
45-(49+43)=,-47
15+45+10=,70
48+11+11=,70
11-(47+47)=,-83
14-44+44=,14
46-16+11=,41
45+(14-42)=,17
41-43+47=,45
46+10+12=,68
41+43+44=,128
(11-42)+42=,11
(12-10)+49=,51
11-(47+42)=,-78
13-41+47=,19
45+14-46=,13
47+16-44=,19
11+45+49=,105
46+(17-47)=,16
44-(45+48)=,-49
(10-43)+12=,-21
47+12+16=,75
(42-49)+44=,37
47-(47+11)=,-11
17+49+11=,77
12-48+43=,7
48-48-13=,-13
(17+44)-43=,18
(16+46)-12=,50
11-12+46=,45
17-15-15=,-13
(41+43)-17=,67
45+44-47=,42
42+(44-49)=,37
17+(47-12)=,52
44+42-46=,40
41-43-15=,-17
12-12-43=,-43
13+41-43=,11
48-(44+41)=,-37
17-(14+49)=,-46
(48-41)+43=,50
(41+14)-15=,40
17-11-48=,-42
46+11-11=,46
47-17+42=,72
16+(46-42)=,20
15-45+48=,18
(41+14)-49=,6
13+46-47=,12
15-42-43=,-70
10+49+13=,72
48+11-13=,46
14+16-49=,-19
43-(48+42)=,-47
(45-46)+12=,11
12+10+49=,71
41+(14-43)=,12
10-49-49=,-88
16-(16+48)=,-48
(42+15)-42=,15
15-43-12=,-40
46+44-12=,78
43+14+16=,73
16+16-15=,17
(17-44)+48=,21
(11-46)+11=,-24
45-45-47=,-47
48-45-48=,-45
(44+14)-45=,13
44+(11-44)=,11
49+14-49=,14
45-46-48=,-49
46+16+41=,103
(14+43)-11=,46
15-14+45=,46
(48+10)-15=,43
49+11+45=,105
41-15-41=,-15
(13+46)-41=,18
12+(49-11)=,50
47-16+10=,41
(12-42)+15=,-15
17-(45+41)=,-69
17-11-11=,-5
43+(14-49)=,8
44+(47-14)=,77
(47+47)-44=,50
12+10-47=,-25
11-46-45=,-80
48+48-47=,49
43-13-44=,-14
11-(41+10)=,-40
45-11-42=,-8
(46-43)+45=,48
14-(17+16)=,-19
(48+11)-17=,42
16+48+10=,74
12-(47+10)=,-45
10-46+17=,-19
16+(46-45)=,17
15-44-13=,-42
10+10-44=,-24
16+41-47=,10
44-(44+13)=,-13
43+43+45=,131
49-16+48=,81
(47+43)-13=,77
(47-12)+11=,46
10+48-12=,46
45-(17+44)=,-16
45+14-15=,44
(14+43)-12=,45
12+49-41=,20
44-(48+42)=,-46
(41+13)-43=,11
15+(13-12)=,16
11-14+44=,41
42+10-41=,11
13+11-47=,-23
46+16+42=,104
10+(15-47)=,-22
45-(46+47)=,-48
(17-10)+12=,19
48+48+14=,110
15+13-48=,-20
11-(46+46)=,-81
(45+10)-45=,10
49+11-14=,46
45+14-43=,16
(48+12)-45=,15
42+(48-47)=,43
(41-14)+42=,69
(16+17)-42=,-9
43+14-13=,44
47-43+16=,20
47-13+15=,49
(12+17)-13=,16
43-17+13=,39
10+44-41=,13
42+44+45=,131
47-47-12=,-12
15-45+10=,-20
46+49+13=,108
(42-16)+47=,73
(12+12)-41=,-17
44+(48-14)=,78
(49+42)-13=,78
16-45-16=,-45
10-45-16=,-51
(11+43)-41=,13
(12-14)+11=,9
16-(16+17)=,-17
(49+17)-42=,24
16+12-42=,-14
45-11+45=,79
45-41-16=,-12
42+44-44=,42
16+16+10=,42
43-47+43=,39
13+10+10=,33
16+47+47=,110
44-46+16=,14
10-11+47=,46
42-43-10=,-11
(15+45)-46=,14
44+44-11=,77
17+(49-12)=,54
(11-10)+14=,15
41+11+16=,68
16+10-44=,-18
48+49+48=,145
44-49-42=,-47
(47+49)-13=,83
10-17-46=,-53
48-17-49=,-18
45-17-15=,13
41+17-43=,15
17-(49+10)=,-42
15+16-48=,-17
11+(42-49)=,4
48+(46-45)=,49
11+(49-17)=,43
15-(41+16)=,-42
(14+48)-46=,16
17+48-16=,49
46+44-46=,44
47-17+12=,42
11+(45-47)=,9
48-12-43=,-7
42+42-48=,36
(11+46)-13=,44
14+45+47=,106
46-45-16=,-15
49+49+13=,111
15-14-15=,-14
10-(11+43)=,-44
(47+49)-47=,49
49+46+41=,136
(42-42)+16=,16
(17-48)+15=,-16
10-41-14=,-45
49-(14+45)=,-10
41+(48-48)=,41
45+(43-11)=,77
11+16-43=,-16
14-49+14=,-21
(49-10)+48=,87
(12+13)-12=,13
(15-12)+14=,17
11+49-46=,14
16+49-41=,24
(46-45)+44=,45
(47-47)+48=,48
45+(44-41)=,48
49-47-48=,-46
49+12-10=,51
13-14-11=,-12
14-(46+43)=,-75
43+17-14=,46
(45-45)+49=,49
13-45+10=,-22
43-41+46=,48
(14-13)+44=,45
44+10+46=,100
(11-46)+16=,-19
43+10-41=,12
17+12+17=,46
41+(10-13)=,38
49-(10+17)=,22
44-(42+43)=,-41
(44-13)+16=,47
15-13-45=,-43
10-45-45=,-80
12-48+47=,11
46-10-42=,-6
(14-41)+42=,15
43-(47+42)=,-46
43+16+46=,105
10+16+42=,68
(16-13)+43=,46
11+42+44=,97
(17+45)-45=,17
(15+49)-46=,18
44+16-49=,11
(47-17)+11=,41
17+12+47=,76
45-46-44=,-45
43-(45+45)=,-47
17-14+42=,45
47+14+49=,110
15+49+17=,81
47+(45-42)=,50
(45+14)-47=,12
10+17-48=,-21
47-44-43=,-40
10-48-48=,-86
41-44+46=,43
13-15-10=,-12
43-47-10=,-14
49-12-16=,21
13+49-43=,19
17+12+49=,78
(12+48)-46=,14
14+42+41=,97
(10+49)-41=,18
45-41-11=,-7
11-(47+44)=,-80
43+16+13=,72
(11+10)-48=,-27
10-41+43=,12
47-16-41=,-10
43+49+12=,104
41-(10+43)=,-12
(49-43)+47=,53
17-44+11=,-16
47-15+47=,79
(48-41)+49=,56
14+11+41=,66
(48+48)-14=,82
48-16+42=,74
(45-44)+46=,47
49-(17+44)=,-12
(17+12)-16=,13
(43+46)-41=,48
45-13+44=,76
17-14+12=,15
(41-49)+43=,35
42+47-41=,48
41-46-12=,-17
11-45+45=,11
(47+45)-17=,75
(46-11)+14=,49
16-(14+43)=,-41
49-(12+13)=,24
15-43-43=,-71
(48+46)-47=,47
47-14+49=,82
44+(43-15)=,72
47+48-42=,53
10+12+45=,67
48-(11+11)=,26
16-14-45=,-43
49+10-13=,46
46+17-43=,20
48+15-45=,18
14-43+14=,-15
(47-17)+47=,77
17+16+49=,82
47+42-46=,43
(48+46)-49=,45
17-10+13=,20
17+(12-17)=,12
(45+12)-46=,11
14+12-48=,-22
(11-49)+17=,-21
43-10-46=,-13
11+13-10=,14
42-41-48=,-47
11+45-45=,11
45+48-11=,82
(14-48)+14=,-20
42-(14+47)=,-19
46-10-17=,19
17-43-13=,-39
42-16+10=,36
11-14+48=,45
(42-17)+11=,36
10-14+47=,43
47+46+13=,106
16+(15-48)=,-17
48+(15-45)=,18
(47+47)-42=,52
42+45+15=,102
(15+16)-43=,-12
(15+15)-16=,14
10+(12-43)=,-21
43+47-45=,45
(13+16)-13=,16
47+(12-49)=,10
11+42+43=,96
10-(42+48)=,-80
44+15-16=,43
12+48+47=,107
46+(47-12)=,81
(13-46)+48=,15
46-46-10=,-10
(13-49)+46=,10
45+(45-47)=,43
(41-14)+16=,43
(42-11)+12=,43
14-49+45=,10
46+43-16=,73
49+42+45=,136
46+(11-14)=,43
45+(41-49)=,37
17+12-10=,19
44+17+15=,76
(44+43)-43=,44
(41+15)-42=,14
15+(11-42)=,-16
15+(45-48)=,12
43-43+42=,42
(42+41)-44=,39
17+10+44=,71
41+12-11=,42
(47-43)+17=,21
48-47+49=,50
14-46-44=,-76
44-11-49=,-16
45+(45-13)=,77
46+(11-10)=,47
44+43-43=,44
14-42-13=,-41
15+(41-15)=,41
17-(44+44)=,-71
49-49+46=,46
13+(14-43)=,-16
44+(47-46)=,45
44-15+14=,43
48-43-47=,-42
(11-12)+12=,11
45-(47+16)=,-18
46-15-45=,-14
49-47+14=,16
13+(45-12)=,46
47+45+17=,109
45+45+43=,133
47-12+16=,51
17+(42-49)=,10
10+11-17=,4
