src,tgt
40+36-48=,28
40+43+34=,117
(41+43)-46=,38
47+34-34=,47
34+34+46=,114
41+34-43=,32
47-49-40=,-42
35+47+48=,130
44-(35+47)=,-38
(37+35)-39=,33
47+(41-43)=,45
47+38-40=,45
(41-45)+39=,35
48+43-41=,50
35-(38+43)=,-46
48+37-44=,41
37+39-49=,27
35+(44-43)=,36
(42-38)+44=,48
(34+44)-46=,32
45-(44+34)=,-33
(43-49)+36=,30
45+46-46=,45
(45+43)-40=,48
39-(40+38)=,-39
46-45+35=,36
46+47-48=,45
44-(38+35)=,-29
43+(40-37)=,46
47-(48+49)=,-50
34-46-47=,-59
(39+37)-38=,38
48+46+41=,135
42+42-43=,41
(39+39)-38=,40
(41+45)-49=,37
36+35+39=,110
42-(44+36)=,-38
39-35-40=,-36
45+42+34=,121
37+(40-48)=,29
45+(41-39)=,47
35+(38-45)=,28
(35+48)-48=,35
42-43-48=,-49
(43-49)+38=,32
35-40-36=,-41
(46+36)-35=,47
49-(48+42)=,-41
40+46+49=,135
43-43+34=,34
43-48+42=,37
48-41+41=,48
48+(43-46)=,45
(43+41)-49=,35
(45+39)-41=,43
(49+34)-35=,48
47-(39+38)=,-30
34-(35+35)=,-36
47-39-46=,-38
36-46+45=,35
(42+37)-35=,44
48-(47+45)=,-44
46+46-40=,52
48+49+38=,135
(36-42)+36=,30
41-(41+34)=,-34
49+42-38=,53
45+(42-40)=,47
34+35+40=,109
39+(36-45)=,30
43-(42+42)=,-41
35-37-49=,-51
42-(43+46)=,-47
49-45-47=,-43
36+(45-44)=,37
47+47+34=,128
46-44-47=,-45
(34+35)-49=,20
34+37-39=,32
48-(46+48)=,-46
42-(42+47)=,-47
38+41+48=,127
45-45+42=,42
41-35+34=,40
49+(48-36)=,61
42+49-49=,42
(42-45)+44=,41
42-38-42=,-38
38+39-42=,35
38+39+41=,118
47+34+45=,126
46-49+40=,37
37+38-34=,41
(34-40)+37=,31
34-39-36=,-41
46-40-35=,-29
36+(46-40)=,42
36-(37+47)=,-48
36-(36+35)=,-35
(34-38)+45=,41
44+47+47=,138
39+44+36=,119
35-35-41=,-41
47-(43+39)=,-35
40-38+40=,42
46+(41-34)=,53
44-(47+39)=,-42
(35+39)-42=,32
(42-40)+43=,45
34+35-41=,28
44-34-38=,-28
35+(49-49)=,35
40+46+34=,120
34-49-45=,-60
34-34+36=,36
(46-41)+34=,39
48-41-43=,-36
49-41-48=,-40
49+43-34=,58
35-40+47=,42
42-(49+46)=,-53
45-48+34=,31
(36+43)-43=,36
34-(42+40)=,-48
44-(41+34)=,-31
45-42+48=,51
(36+43)-49=,30
(41-45)+48=,44
47+36+36=,119
45+39-49=,35
(43-40)+44=,47
41-40+47=,48
34-41+37=,30
45-42+34=,37
45-35+34=,44
42+(45-42)=,45
(42-38)+47=,51
43+39-42=,40
44-43+39=,40
39+(38-35)=,42
40-(44+41)=,-45
46-(44+42)=,-40
37-44+37=,30
(35-47)+39=,27
46-45-40=,-39
(39-47)+43=,35
42+(47-39)=,50
43-45+43=,41
40+(48-46)=,42
35-42-48=,-55
45+36+40=,121
(45+45)-43=,47
(35+48)-42=,41
35-39-42=,-46
(46+36)-47=,35
39+(34-38)=,35
36-36+46=,46
44+(38-38)=,44
44-40+34=,38
35-(48+45)=,-58
(44-34)+46=,56
(36+48)-40=,44
36+(46-46)=,36
44+(40-42)=,42
35+42-47=,30
45-(35+42)=,-32
36-(41+46)=,-51
35+34+49=,118
(43+45)-48=,40
34+39+42=,115
34+45-35=,44
42-(38+45)=,-41
42+43-40=,45
46+40+34=,120
43+40+35=,118
34+(38-40)=,32
(34+41)-41=,34
48-48-39=,-39
46-38-42=,-34
(38-41)+41=,38
44+(45-37)=,52
40+39+40=,119
37+40-41=,36
(48-43)+36=,41
(40+47)-36=,51
34-34+46=,46
36+(40-41)=,35
36+(40-45)=,31
38-41+48=,45
45-34+44=,55
37+48-47=,38
(46+34)-36=,44
35-41+46=,40
(42-44)+41=,39
46+(40-47)=,39
(34+46)-48=,32
34-(39+47)=,-52
46-42-37=,-33
37-41+37=,33
37+37-47=,27
49+39-44=,44
36-38+41=,39
39-47+35=,27
44+36+46=,126
39+41+48=,128
48-49+35=,34
(46-44)+45=,47
41+43+35=,119
47-(34+42)=,-29
(47+42)-36=,53
41-36-34=,-29
46-(37+41)=,-32
42+38-48=,32
34-(40+36)=,-42
(42+45)-43=,44
(49+47)-43=,53
44-(38+36)=,-30
49+37+49=,135
41-41-39=,-39
35+47-47=,35
34+(42-35)=,41
39-48-35=,-44
42-47+47=,42
39-38+49=,50
37+(39-40)=,36
43-44-47=,-48
38+43-35=,46
46-34-37=,-25
47-(37+34)=,-24
48-49+44=,43
39+47-42=,44
39-(37+41)=,-39
(39-49)+49=,39
35+(35-49)=,21
43-35+37=,45
42-(48+44)=,-50
45-35-42=,-32
39+34-40=,33
(45-35)+35=,45
(36-34)+39=,41
46+(38-37)=,47
36+38-36=,38
37+(34-46)=,25
34-(42+48)=,-56
42+44-47=,39
35+48+37=,120
47-(48+39)=,-40
40-49-37=,-46
(47-40)+36=,43
37+(42-47)=,32
39+(47-36)=,50
43+36-35=,44
(36+47)-37=,46
(49+40)-41=,48
35+35-42=,28
36-(45+44)=,-53
43+(44-41)=,46
34-46+42=,30
35+44-36=,43
(35+36)-38=,33
45-35+46=,56
36-(47+36)=,-47
39-49+35=,25
42+37+48=,127
34+49+45=,128
(44+47)-40=,51
48-(42+43)=,-37
43+(42-46)=,39
41+(49-46)=,44
39-47-40=,-48
42-(34+47)=,-39
44-36+39=,47
47-45+35=,37
(34-36)+48=,46
41+(40-42)=,39
(39-41)+34=,32
49+41-35=,55
(44+47)-34=,57
43-37-39=,-33
35-49-39=,-53
41+39-49=,31
37-(39+37)=,-39
49-46+49=,52
45+(39-49)=,35
(44-48)+43=,39
40-48+47=,39
41+40-43=,38
36-(49+42)=,-55
41-48-45=,-52
47+(42-42)=,47
37+(45-35)=,47
46+34-44=,36
(34-38)+43=,39
38+34-45=,27
38+47-49=,36
(41-37)+45=,49
41-(44+48)=,-51
44-44-45=,-45
34+47+46=,127
(42-42)+47=,47
47-(41+37)=,-31
41+43+36=,120
47-49+42=,40
47-46+47=,48
40-(40+47)=,-47
47+45-47=,45
(36+45)-36=,45
43-36+47=,54
42+(39-41)=,40
44+38+34=,116
47-(42+49)=,-44
36-42+42=,36
48-47-47=,-46
44-(42+36)=,-34
(49-45)+35=,39
38+48+36=,122
36+46+45=,127
40+45-47=,38
34-35-39=,-40
35+(43-38)=,40
36+(45-38)=,43
35+39+34=,108
38-44-34=,-40
38+35-37=,36
(34-39)+38=,33
42+36+47=,125
39-36-39=,-36
47-(47+41)=,-41
45-(46+48)=,-49
45-49-38=,-42
39+43+41=,123
41+45+42=,128
44+42+39=,125
(47-41)+36=,42
41-48-34=,-41
48-34-40=,-26
38+41+46=,125
(34+45)-43=,36
44-(46+45)=,-47
45+37+40=,122
(49-44)+48=,53
49+39+45=,133
(34+48)-43=,39
(40+38)-46=,32
46-47-34=,-35
37+41+41=,119
(43-34)+43=,52
34-(45+35)=,-46
46-44+47=,49
40+39+38=,117
34+47-37=,44
(49-34)+40=,55
40+40+40=,120
(46+36)-34=,48
(40+40)-37=,43
44+(35-39)=,40
47+(39-47)=,39
46-45+37=,38
49-(37+34)=,-22
(47+39)-38=,48
37+(42-35)=,44
37+35-38=,34
34+41+38=,113
45-(34+48)=,-37
39-(49+43)=,-53
46+(34-41)=,39
(39-40)+34=,33
37+48+39=,124
44+41+46=,131
47-34-37=,-24
(47-45)+36=,38
46+(44-40)=,50
39+34+49=,122
38+40-39=,39
(43+42)-46=,39
46+(44-45)=,45
45+44-35=,54
40-42-36=,-38
42+45-39=,48
48+40-36=,52
43-35+44=,52
36+35-37=,34
35+48+47=,130
45+36-47=,34
44+(42-39)=,47
46-49-49=,-52
48-(35+48)=,-35
(37+39)-45=,31
35-35+36=,36
(40-36)+47=,51
38-34+46=,50
43-(44+37)=,-38
(40-48)+47=,39
40-(37+48)=,-45
42-(42+35)=,-35
42+36-39=,39
34+(40-43)=,31
35-(38+34)=,-37
44+(48-38)=,54
45+49+35=,129
40+44-44=,40
49+43+38=,130
37+40-35=,42
(39-38)+49=,50
(36-40)+45=,41
44+37+36=,117
45+(40-48)=,37
(44-39)+48=,53
(39-39)+44=,44
(37+41)-38=,40
39+37-42=,34
(36-36)+45=,45
49+49-43=,55
46+35+46=,127
39-41-45=,-47
46+38+45=,129
36-41+34=,29
(43+49)-49=,43
38-43+38=,33
47+(38-49)=,36
47+41+41=,129
(45-34)+38=,49
42-35+38=,45
45-45-44=,-44
44-47-45=,-48
49-46-49=,-46
(40+40)-40=,40
(45+41)-36=,50
48-(41+39)=,-32
34-34-37=,-37
41-37-41=,-37
44-35-37=,-28
(48-35)+43=,56
43+34+36=,113
(36-38)+40=,38
38-47+42=,33
40+38+46=,124
48-(45+46)=,-43
42-37+43=,48
40-45+42=,37
42-47-44=,-49
46+47+34=,127
49-37+35=,47
45+36+36=,117
48-(49+37)=,-38
(35+46)-44=,37
34+38-49=,23
46-43+36=,39
37-44-38=,-45
40-(35+46)=,-41
(36-37)+34=,33
44+40+43=,127
43+38+37=,118
46-(38+42)=,-34
49+(40-44)=,45
39+45-38=,46
49-(42+38)=,-31
(34+43)-34=,43
47-47-36=,-36
43+38-35=,46
48+49-38=,59
(42-39)+44=,47
45-36+39=,48
44-(44+48)=,-48
36+40-36=,40
(42-34)+39=,47
35-(43+45)=,-53
43+(37-46)=,34
34-45-45=,-56
39-(38+40)=,-39
36+(43-39)=,40
49-40-39=,-30
46-(43+43)=,-40
45+(35-35)=,45
43-40-34=,-31
38-44-43=,-49
46-48-36=,-38
37-40-37=,-40
(49+36)-42=,43
(49-49)+42=,42
35+37-38=,34
43+(46-49)=,40
34-(45+37)=,-48
44+36+39=,119
37+(44-37)=,44
47-47+42=,42
34+44-39=,39
44-(41+37)=,-34
35-(34+42)=,-41
41+39+36=,116
(49-37)+37=,49
35+45-46=,34
(38+45)-41=,42
40-43+37=,34
(46-44)+41=,43
36+49+48=,133
(48-47)+38=,39
37+49-37=,49
38-48-34=,-44
44-38+34=,40
(45+37)-49=,33
47-35+38=,50
(49+37)-45=,41
44+34-45=,33
34-(49+45)=,-60
44-48-41=,-45
34-43-46=,-55
35-36+38=,37
45+(38-39)=,44
38+36-42=,32
44-39+36=,41
(34+44)-48=,30
46-(37+37)=,-28
(45-46)+49=,48
45+(35-47)=,33
(39-39)+42=,42
34-(40+37)=,-43
48+(37-39)=,46
42-49-35=,-42
47+(49-45)=,51
38+(47-37)=,48
44+(45-45)=,44
46+40+37=,123
47+(38-39)=,46
(43+47)-38=,52
49-46-42=,-39
37-(34+45)=,-42
40-(43+42)=,-45
40-(45+47)=,-52
(34-40)+34=,28
35+39+38=,112
(41-46)+35=,30
46-(47+40)=,-41
43+47-35=,55
34-46-37=,-49
39-(34+43)=,-38
48+38-39=,47
44+47-39=,52
(47-37)+42=,52
35-(47+41)=,-53
37+46+37=,120
40+48-37=,51
39+45-37=,47
37+39+40=,116
(48-36)+35=,47
43+(45-34)=,54
40+40+44=,124
(48+42)-37=,53
40+44+40=,124
35-35+41=,41
(42+41)-43=,40
(38-39)+39=,38
37+43-41=,39
34+46+38=,118
41-42-37=,-38
(36-39)+40=,37
(49+43)-34=,58
(34-34)+45=,45
(47+44)-46=,45
(46-47)+46=,45
47+39+41=,127
42-44+38=,36
(47+36)-39=,44
35-37+43=,41
40-(44+35)=,-39
41+35+44=,120
38-47+43=,34
43-(35+44)=,-36
40+(41-37)=,44
37-(35+41)=,-39
44+35+47=,126
34-(39+48)=,-53
47-35+48=,60
44+39+34=,117
38+(41-49)=,30
42-49+49=,42
35-37-35=,-37
48+45+44=,137
48-42+44=,50
46+35-41=,40
36-35-36=,-35
37+44-49=,32
48-48-48=,-48
40-37-35=,-32
44-42+34=,36
41-48-47=,-54
49+(39-49)=,39
42+41+41=,124
39-47+45=,37
35+(39-44)=,30
(45+49)-48=,46
(39+47)-49=,37
35-46-34=,-45
49+37-45=,41
(49-35)+44=,58
(37-49)+44=,32
44+45+46=,135
(42-44)+46=,44
48-46-47=,-45
38+45-36=,47
(48-44)+38=,42
38-48+35=,25
41+48+41=,130
37-37-39=,-39
43-44-45=,-46
36-(42+48)=,-54
(46+34)-43=,37
41+37-43=,35
40+36+48=,124
48-42+41=,47
37-41+40=,36
(47-44)+37=,40
(34-39)+43=,38
(38+43)-42=,39
(49+35)-44=,40
38+48+43=,129
41+41+45=,127
47-(41+43)=,-37
48-39-37=,-28
49+48+44=,141
36+(38-37)=,37
(47+47)-37=,57
(45-44)+49=,50
(46-43)+48=,51
48-(39+37)=,-28
37-(38+34)=,-35
(36+49)-46=,39
38-34+43=,47
45+(45-49)=,41
44+(43-48)=,39
47+41-45=,43
40+(39-36)=,43
34+(34-46)=,22
45+40-39=,46
43-(36+38)=,-31
48-47+40=,41
37+49+36=,122
42-(43+41)=,-42
40-(45+35)=,-40
36-34+45=,47
(44-49)+40=,35
42-45+46=,43
35-35+39=,39
40-43-48=,-51
39-45+41=,35
47-(49+40)=,-42
37+48+48=,133
38-41+41=,38
42+38+34=,114
46+(38-40)=,44
36+34+40=,110
35-38+40=,37
34+34+40=,108
(36+44)-46=,34
35-38+43=,40
(48-42)+47=,53
44-37+39=,46
46+44-40=,50
40-39-44=,-43
(48+39)-35=,52
39-(38+35)=,-34
42+44-46=,40
(44-39)+49=,54
47+39+37=,123
(49+35)-42=,42
(43+47)-46=,44
38+49-38=,49
49-(34+41)=,-26
37+(36-45)=,28
47+49-48=,48
(41-35)+46=,52
36-(38+43)=,-45
(45+49)-45=,49
40-42-48=,-50
35-41-34=,-40
(41+49)-41=,49
40-35-46=,-41
41-34-46=,-39
43-43+42=,42
49+(48-45)=,52
44-(39+44)=,-39
47+(40-37)=,50
(48+37)-39=,46
40+47+35=,122
37+44-44=,37
(48-36)+34=,46
47-46-35=,-34
40-42-35=,-37
46-(41+34)=,-29
43-48+47=,42
35+45+40=,120
49-49-42=,-42
(36-39)+48=,45
(37-34)+42=,45
(48+39)-38=,49
41+35-48=,28
44-38-44=,-38
36+46+44=,126
35-(39+44)=,-48
40-42-34=,-36
(35+37)-36=,36
(40+36)-42=,34
(45-36)+37=,46
35+41+40=,116
44+39-45=,38
37-45+44=,36
40-43+41=,38
34+49+37=,120
47-(39+49)=,-41
38-44+37=,31
49+48+41=,138
37+47+44=,128
42-37-35=,-30
35+38+35=,108
(39-48)+43=,34
42+47+37=,126
44-(39+34)=,-29
39+43+35=,117
41+36+44=,121
35+(49-44)=,40
44+(47-38)=,53
49-(35+45)=,-31
36+(42-44)=,34
39-34+42=,47
44+(46-49)=,41
48-41-49=,-42
(48-43)+43=,48
(46+41)-40=,47
38-(46+35)=,-43
42-48+48=,42
43-47-45=,-49
35+45-45=,35
42+37+43=,122
(34+40)-36=,38
45-36+40=,49
(41-34)+39=,46
43+37-46=,34
45-47-48=,-50
44-(49+49)=,-54
45-39-45=,-39
(47+44)-35=,56
(34-46)+43=,31
34-39+40=,35
43-40+45=,48
38+(46-40)=,44
(39+36)-42=,33
43-40-38=,-35
36-40-45=,-49
37-(44+43)=,-50
(41+49)-47=,43
(46-35)+35=,46
44-40+48=,52
45-38-49=,-42
38-39-45=,-46
41+35+37=,113
48-41+45=,52
35-(45+42)=,-52
38-(43+46)=,-51
37-41-47=,-51
40+(44-41)=,43
(46-44)+34=,36
(34-40)+49=,43
46+47+49=,142
46+46-37=,55
48-(44+45)=,-41
41+(49-49)=,41
36+45+47=,128
39-(45+35)=,-41
36+35-43=,28
(48+34)-49=,33
35-49-42=,-56
46-44+45=,47
(47+46)-39=,54
40+48+39=,127
(48+39)-42=,45
45+(43-42)=,46
44-(39+35)=,-30
48+37+46=,131
(42-34)+37=,45
38-38+40=,40
44+40+38=,122
(43-35)+36=,44
(39-36)+39=,42
40+37-36=,41
42-48-38=,-44
(38-41)+47=,44
45-40-41=,-36
49+47-34=,62
43+(44-49)=,38
(47+34)-43=,38
(42-43)+49=,48
(47-49)+43=,41
38+39-49=,28
45-35+44=,54
(38+47)-35=,50
(37+42)-48=,31
(49+43)-41=,51
39+48-37=,50
43+42+37=,122
44-(41+40)=,-37
47+35-48=,34
(46-45)+37=,38
40-36+49=,53
41+36+34=,111
49+39-39=,49
(38-49)+43=,32
48+41+46=,135
40-35-42=,-37
40-48-42=,-50
49-49-45=,-45
37-42-48=,-53
35-(37+45)=,-47
(34-34)+41=,41
(46-49)+39=,36
45+(43-36)=,52
46+(48-34)=,60
(41-45)+41=,37
43-47-41=,-45
(35+42)-40=,37
42+46-49=,39
48-36-39=,-27
(48-40)+42=,50
43+43-34=,52
49-(34+47)=,-32
(41-36)+46=,51
42+45+34=,121
41+(48-45)=,44
40-36-41=,-37
36+49+41=,126
34+44+46=,124
37+34-49=,22
(42+41)-42=,41
39-41+46=,44
46-46-44=,-44
45-(34+49)=,-38
35-39-34=,-38
34-46+48=,36
47+35-46=,36
34+34-35=,33
45+(39-34)=,50
(41+36)-39=,38
37-(45+45)=,-53
(41-38)+42=,45
37-41-43=,-47
47+39+36=,122
49+40-43=,46
(45+41)-49=,37
48-(37+46)=,-35
41+39-46=,34
48+42-44=,46
34+(39-42)=,31
(39-34)+46=,51
38-48+37=,27
46+49+39=,134
34-47+34=,21
40+39-44=,35
47+(34-35)=,46
40+(35-37)=,38
(45+34)-46=,33
43-36-41=,-34
40+(35-44)=,31
(34-42)+43=,35
48-37+40=,51
45+47+48=,140
42+42-48=,36
44+(47-49)=,42
(36+47)-36=,47
34-40+45=,39
44+44+46=,134
(39+49)-36=,52
45+48+36=,129
38+(36-46)=,28
38-45-40=,-47
49-49-35=,-35
(44-45)+42=,41
34+(45-43)=,36
(41-45)+35=,31
49-(39+35)=,-25
43+49+40=,132
(40-38)+46=,48
46+34+49=,129
49+47-37=,59
44-(37+36)=,-29
45+40-44=,41
44+34+34=,112
34-39-45=,-50
41+46+46=,133
38+(41-47)=,32
(44-41)+45=,48
43-49-35=,-41
(45-37)+47=,55
(46+35)-39=,42
49-(44+42)=,-37
34-48+36=,22
(40-43)+35=,32
(36-38)+39=,37
35-35-43=,-43
46-34-42=,-30
44+42-37=,49
34+43+37=,114
48+38+40=,126
(48+37)-38=,47
(45-39)+43=,49
49+(48-44)=,53
34-(41+34)=,-41
(40+35)-38=,37
38+45-41=,42
47-43-47=,-43
39+46+40=,125
(37+42)-39=,40
37+42+44=,123
34+48+39=,121
(37+41)-49=,29
(45-39)+45=,51
41+48-45=,44
40-39-37=,-36
39-35+43=,47
48+(43-39)=,52
39-45-34=,-40
37+47-43=,41
35-34+46=,47
(43+41)-48=,36
(47+41)-48=,40
(34-45)+49=,38
(38+40)-38=,40
49+49+48=,146
41+(41-36)=,46
42+36+42=,120
49-47+48=,50
44+43+49=,136
40+(39-46)=,33
(44+42)-39=,47
(42+37)-36=,43
36-(42+34)=,-40
38-44+46=,40
(37+37)-39=,35
(47+47)-41=,53
44-35+38=,47
49-43+47=,53
47-48-39=,-40
39-37+49=,51
35-(37+36)=,-38
44-40-47=,-43
(42+39)-35=,46
47-47-38=,-38
49+49+44=,142
41+(40-34)=,47
46-(49+41)=,-44
44-(38+48)=,-42
48+36-38=,46
34-36-40=,-42
48-(41+37)=,-30
44+(46-37)=,53
40+46-38=,48
45-36-43=,-34
35-40+45=,40
45-(45+46)=,-46
43-(37+41)=,-35
40+38+38=,116
(45-45)+34=,34
39-38+35=,36
(35-49)+37=,23
41+47-41=,47
(39-46)+40=,33
36-44-45=,-53
(41-37)+48=,52
43+(48-47)=,44
(47+46)-38=,55
(44-44)+38=,38
39-(40+44)=,-45
(45+49)-37=,57
(35-49)+47=,33
35+38+44=,117
(34+44)-49=,29
49+42-49=,42
42-48+39=,33
35+38-37=,36
48-48-35=,-35
35-40+35=,30
43+39-37=,45
36-35+41=,42
45+34+41=,120
40-46+38=,32
(34+44)-43=,35
48+(35-48)=,35
39-37-34=,-32
(45+40)-38=,47
49+41+47=,137
(39-40)+41=,40
43-(36+39)=,-32
38-34-34=,-30
44+48-45=,47
(45-36)+38=,47
(36+42)-47=,31
43-42+44=,45
39-46+35=,28
41+39+38=,118
48-44-47=,-43
49+40+39=,128
(34-35)+38=,37
43+(41-47)=,37
44-46+46=,44
(46+49)-49=,46
46+44+42=,132
49+(42-45)=,46
47-(40+47)=,-40
35-48-46=,-59
46-36-44=,-34
46+47-41=,52
41+45-46=,40
35+47-39=,43
(43+46)-35=,54
(40+45)-40=,45
46-41+39=,44
37-36-40=,-39
37-40+41=,38
48+(43-41)=,50
48+38-47=,39
(41+45)-36=,50
40+35-46=,29
49-36-38=,-25
48+47+47=,142
41-39+34=,36
37-(39+34)=,-36
43-49-37=,-43
46-(46+43)=,-43
37-35+34=,36
48+47+43=,138
36-40-34=,-38
40-(45+38)=,-43
34-(47+47)=,-60
38-(48+45)=,-55
35+35-39=,31
47-39+35=,43
(45-43)+39=,41
41-48+39=,32
(47+44)-40=,51
38+38-49=,27
47+49+34=,130
41-(49+37)=,-45
44+43+46=,133
44+(49-48)=,45
43+46+46=,135
44-(44+47)=,-47
48+(45-34)=,59
48+49-34=,63
48+(44-42)=,50
37+(41-39)=,39
(44+34)-34=,44
(37+44)-44=,37
40-40+49=,49
40-45+47=,42
38+38+44=,120
37-48+41=,30
(42-38)+45=,49
46-42-38=,-34
41-38+43=,46
(38+35)-45=,28
43+37+39=,119
45+35-36=,44
48-44+43=,47
39-(37+43)=,-41
41-34-40=,-33
48-(34+44)=,-30
(34+38)-42=,30
49-37-48=,-36
(45-34)+48=,59
43+(40-41)=,42
35-40-37=,-42
49-(38+38)=,-27
46-47+49=,48
43+40-44=,39
42-45+40=,37
(43-42)+43=,44
41-(38+35)=,-32
49-(43+41)=,-35
46-(34+34)=,-22
48+(39-46)=,41
49+46-38=,57
46+41+40=,127
39-44-48=,-53
(37+42)-46=,33
41+(38-44)=,35
39-46-40=,-47
(34-46)+40=,28
45-34-49=,-38
38-36+48=,50
(39+42)-44=,37
34+41-47=,28
47+46-46=,47
44+(35-38)=,41
42+(37-34)=,45
(41-41)+44=,44
42+39-48=,33
(36+38)-45=,29
(40+35)-46=,29
47-(39+40)=,-32
42+37+41=,120
(48+35)-45=,38
(47+36)-36=,47
44-49-35=,-40
43+49-45=,47
39+37-45=,31
(39+37)-34=,42
35-47-41=,-53
45-35+45=,55
(39+41)-47=,33
37-45-47=,-55
40+(41-34)=,47
(38-49)+34=,23
(46+49)-39=,56
(44-41)+38=,41
(47+36)-42=,41
40+35-44=,31
34+(45-47)=,32
(45+42)-43=,44
40-44-46=,-50
(36+44)-39=,41
44+45-39=,50
38-48-37=,-47
(39+39)-36=,42
47+46+36=,129
(40+38)-35=,43
47+(35-49)=,33
35+37+36=,108
43+(42-35)=,50
41-41-35=,-35
(47+46)-44=,49
45+(47-45)=,47
(40+37)-44=,33
47+49-46=,50
44+35-40=,39
49+(46-43)=,52
35+48-37=,46
(37+46)-37=,46
46+41+37=,124
35-42-39=,-46
(36+46)-40=,42
40-49+45=,36
43+(45-42)=,46
(46-48)+46=,44
47-43+38=,42
(49+34)-41=,42
48-(43+46)=,-41
46+(43-36)=,53
46-36+42=,52
48-(40+46)=,-38
44-(36+38)=,-30
46+42+35=,123
39+49+44=,132
46-(46+35)=,-35
38-38-39=,-39
(42+41)-36=,47
39+(41-48)=,32
48+40+37=,125
42-37+46=,51
(41-47)+35=,29
45-37-36=,-28
37-43+48=,42
34-(47+44)=,-57
48+37+42=,127
49+(34-44)=,39
40+39+48=,127
(40+38)-39=,39
(37-46)+38=,29
(35-48)+38=,25
47-(40+42)=,-35
48+(42-40)=,50
46+49+34=,129
(44+38)-36=,46
46-49-41=,-44
(44+46)-39=,51
36-44+36=,28
41-43-39=,-41
35-(44+34)=,-43
(41+41)-37=,45
(39+35)-43=,31
39+48-34=,53
42+(35-43)=,34
49+49-46=,52
(37-37)+42=,42
49+34+41=,124
41+47+35=,123
39+37-39=,37
(39-44)+36=,31
45+34-46=,33
40-42+44=,42
35-34-34=,-33
43-34-39=,-30
45+(44-48)=,41
34-(49+37)=,-52
41-(39+49)=,-47
43-(39+37)=,-33
48+49+41=,138
34+(46-36)=,44
39-36-49=,-46
43+46-46=,43
35-39-40=,-44
46-38+48=,56
38-(44+38)=,-44
44-(34+48)=,-38
49+(45-48)=,46
43+(45-40)=,48
45+40-46=,39
38+(42-36)=,44
47-47+43=,43
39-35+36=,40
34-48-37=,-51
37-38-35=,-36
48-38+47=,57
(37-36)+41=,42
41-(46+48)=,-53
39+(41-34)=,46
(40+37)-47=,30
43-42-48=,-47
49+37-34=,52
(41-36)+38=,43
34+35-46=,23
35+(45-36)=,44
46+48+48=,142
35-43-42=,-50
43+(35-47)=,31
49+(44-44)=,49
37+(38-40)=,35
37-(35+35)=,-33
48-47-44=,-43
38+40-43=,35
43-39-38=,-34
39-48+34=,25
40-44+46=,42
47+(48-39)=,56
42+(42-34)=,50
(41-46)+38=,33
36-40-46=,-50
(43-43)+48=,48
44-37+47=,54
34-42+42=,34
(41+38)-39=,40
49+(40-36)=,53
46-(48+41)=,-43
(38-47)+36=,27
41-49+44=,36
45+40+38=,123
38-49-41=,-52
42+49+38=,129
36+(35-41)=,30
48+(38-36)=,50
46+(43-41)=,48
44-47+38=,35
49-42-44=,-37
40-37-36=,-33
35+36+47=,118
39-(47+37)=,-45
(48+44)-40=,52
47+(45-43)=,49
(35+48)-43=,40
36-42+35=,29
46-42-41=,-37
34+46+48=,128
38+47+43=,128
37-(45+49)=,-57
(36+42)-34=,44
34+(40-34)=,40
37+44+40=,121
(48-45)+48=,51
46+39+40=,125
42+41+45=,128
44+38-43=,39
(49+49)-47=,51
40-39-45=,-44
42+47+46=,135
38-42-42=,-46
42+(39-45)=,36
41-39+48=,50
46-48-45=,-47
49+(38-44)=,43
43-(45+45)=,-47
43+(42-38)=,47
(41+41)-38=,44
43-42+49=,50
38-(45+46)=,-53
43-(39+39)=,-35
34+34+49=,117
(48-39)+35=,44
48+37+40=,125
(41+38)-47=,32
38+(47-35)=,50
41-(46+37)=,-42
47+38-41=,44
(49+35)-43=,41
48-42-49=,-43
(39+42)-35=,46
35+44+41=,120
39-(35+34)=,-30
(36-42)+45=,39
(48-37)+39=,50
45+(42-48)=,39
38-39-42=,-43
48-36-37=,-25
40-(41+39)=,-40
(44+47)-49=,42
34+45-45=,34
46-(46+42)=,-42
(43+43)-36=,50
(37-37)+43=,43
43-42-40=,-39
49+35+45=,129
(36+46)-44=,38
49-(36+48)=,-35
36+39+42=,117
44-39+34=,39
37-(43+35)=,-41
(41+39)-43=,37
(43-41)+48=,50
41+45+34=,120
(35-34)+45=,46
43+48+34=,125
36-48+38=,26
35-(35+46)=,-46
34-35+37=,36
(49-41)+37=,45
34+34-49=,19
49-(44+39)=,-34
47-36-47=,-36
49-48-44=,-43
40-40-39=,-39
34-(47+40)=,-53
(42-43)+43=,42
41+39+40=,120
45+(46-43)=,48
46+(46-42)=,50
(42-46)+42=,38
35-(35+41)=,-41
47+43+46=,136
(40-46)+41=,35
37-(49+39)=,-51
48-37+48=,59
43+37-48=,32
34-(49+47)=,-62
49+44-35=,58
40-44+47=,43
40+48-49=,39
(35-36)+40=,39
36+(41-48)=,29
(49+47)-36=,60
38+(40-42)=,36
42-44+43=,41
39-47-46=,-54
42+37-36=,43
36+(45-48)=,33
35-42+37=,30
40+(49-37)=,52
(43-42)+40=,41
(40-40)+36=,36
39+43+46=,128
39+46-34=,51
48-40+47=,55
41-(47+42)=,-48
49-36-35=,-22
47-40-46=,-39
(35-39)+37=,33
42+(39-36)=,45
36+(34-34)=,36
(46+42)-48=,40
