src,tgt
16+19-21=,14
11-18-10=,-17
22+(14-12)=,24
16-20+17=,13
24+19-19=,24
21-23-16=,-18
(24-14)+25=,35
(22+16)-21=,17
12-22-17=,-27
25-20-25=,-20
(25+20)-16=,29
(13+16)-17=,12
(25-25)+11=,11
10-17+10=,3
20+(19-18)=,21
(18-15)+23=,26
21+17+15=,53
14-(23+20)=,-29
18-(12+15)=,-9
23+20+10=,53
(14+16)-15=,15
18-18-22=,-22
18-18-17=,-17
16-22-15=,-21
16+15-10=,21
(22+24)-19=,27
19+(19-16)=,22
16+(24-11)=,29
17-10+13=,20
19-19+14=,14
11+25-25=,11
(12-19)+12=,5
20+(20-20)=,20
(16+24)-21=,19
20+(25-21)=,24
23-(15+17)=,-9
(19-17)+19=,21
(25+25)-16=,34
(15+23)-13=,25
15+(18-13)=,20
14-16-22=,-24
(10+24)-16=,18
23+22+16=,61
15-(20+15)=,-20
19+16-24=,11
19-(12+22)=,-15
14+24-21=,17
10+21+21=,52
11+(17-20)=,8
(21-22)+20=,19
16-11+17=,22
13-(23+12)=,-22
20+19-13=,26
(17+18)-24=,11
(19+10)-17=,12
18-10-25=,-17
23+12+10=,45
23+22+20=,65
11-13-20=,-22
18-14-25=,-21
25-23-15=,-13
18-12-22=,-16
(22-22)+16=,16
(17-13)+13=,17
13+22+19=,54
(12+11)-18=,5
10+22+13=,45
18+17+15=,50
18-(24+17)=,-23
18-25+16=,9
13-(16+18)=,-21
16+22-18=,20
20+(14-19)=,15
19-10+23=,32
22+(24-22)=,24
21+10+14=,45
(15-11)+24=,28
25-(11+18)=,-4
17+13-12=,18
(24-17)+22=,29
19+12+13=,44
(10+14)-22=,2
18+21-16=,23
(23+18)-16=,25
13-(22+15)=,-24
(18-11)+12=,19
23-(13+25)=,-15
21+11+13=,45
14-20+16=,10
21+21-20=,22
13-(14+11)=,-12
11-23-23=,-35
12+(14-10)=,16
(10+22)-19=,13
(12-20)+25=,17
17-10+24=,31
20+18+14=,52
18+(15-15)=,18
25+10-18=,17
(24-22)+20=,22
18-17+10=,11
(13-25)+22=,10
(10+22)-21=,11
19+18+15=,52
13+25+25=,63
22-11-14=,-3
11-(13+15)=,-17
10-25+24=,9
16+24+21=,61
15+12-15=,12
16+19+18=,53
24+(23-20)=,27
24-13+11=,22
24+(16-10)=,30
15-(24+24)=,-33
22+(19-20)=,21
16+20+10=,46
13+23+18=,54
(10+24)-13=,21
20-(16+22)=,-18
11+(21-20)=,12
18+(18-20)=,16
(13-11)+23=,25
(13-17)+19=,15
24-14+17=,27
14+(25-10)=,29
13-(19+24)=,-30
19+20-21=,18
12+20-19=,13
11-(12+13)=,-14
11-10+18=,19
17-23-13=,-19
21-12-23=,-14
25+17-12=,30
23+18+14=,55
10-15+10=,5
12-(16+22)=,-26
(19+25)-17=,27
23+19-25=,17
11+12+15=,38
12+18-19=,11
(24+21)-18=,27
16+12-24=,4
16+19+10=,45
(17+19)-22=,14
23+10-10=,23
10+10+22=,42
17+10-19=,8
23-25-16=,-18
11+23+24=,58
20-(11+23)=,-14
(13+11)-15=,9
23+(17-19)=,21
23+14-16=,21
(17-21)+15=,11
24+19-17=,26
11-(14+19)=,-22
24+13-20=,17
13+15-25=,3
11+(20-19)=,12
(18-14)+20=,24
(10+20)-22=,8
21-(20+10)=,-9
(19-25)+12=,6
21+22-22=,21
(21+19)-16=,24
15-(16+14)=,-15
22-21+11=,12
22+23-24=,21
20-(14+11)=,-5
19+(16-13)=,22
23-(24+25)=,-26
10-22-23=,-35
(15+13)-14=,14
24+22+17=,63
18+18-19=,17
(15+15)-14=,16
(17+21)-25=,13
12+11+15=,38
18-(20+12)=,-14
15-11-16=,-12
21+18+10=,49
13+(16-24)=,5
21+(17-15)=,23
11+(14-21)=,4
(11+24)-24=,11
18-19-24=,-25
(19-25)+14=,8
11-16-12=,-17
(22+12)-11=,23
25-(24+18)=,-17
16+22+25=,63
19-19+10=,10
19-24+18=,13
24-17+17=,24
24+(19-22)=,21
(19+17)-25=,11
(21+15)-17=,19
(25+10)-11=,24
23-(15+14)=,-6
10-(11+11)=,-12
23-15-22=,-14
12-22+21=,11
(18+13)-11=,20
24-(23+21)=,-20
22+22-16=,28
24+25+14=,63
(12-18)+12=,6
17-(17+10)=,-10
25+18-14=,29
21+(18-16)=,23
10+11+16=,37
15+(12-21)=,6
19-(18+18)=,-17
11-13-25=,-27
18-(19+22)=,-23
25-21-23=,-19
12+(21-20)=,13
23+23+10=,56
22-20-23=,-21
(10+11)-25=,-4
10+13-15=,8
24-(22+24)=,-22
18-(18+23)=,-23
14+17+24=,55
21-21+18=,18
17-11+10=,16
25+(24-12)=,37
18+25-25=,18
(18-21)+20=,17
18-14-18=,-14
14+15-18=,11
14+15+17=,46
23+10+21=,54
22-25+16=,13
13+14-10=,17
(10-16)+13=,7
10-15-12=,-17
22-16-11=,-5
12+(22-16)=,18
12-(13+23)=,-24
12-(12+11)=,-11
(10-14)+21=,17
20+23+23=,66
15+20+12=,47
11-11-17=,-17
23-(19+15)=,-11
16-14+16=,18
22+(17-10)=,29
20-(23+15)=,-18
(11+15)-18=,8
(18-16)+19=,21
10+11-17=,4
20-10-14=,-4
11+(25-25)=,11
16+22+10=,48
10-25-21=,-36
10-10+12=,12
(22-17)+10=,15
24-17-19=,-12
25-17-24=,-16
25+19-10=,34
11-16+23=,18
18-(25+22)=,-29
21-24+10=,7
(12+19)-19=,12
10-(18+16)=,-24
20-(17+10)=,-7
21-18+24=,27
(12+19)-25=,6
(17-21)+24=,20
23+12+12=,47
21+15-25=,11
(19-16)+20=,23
17-16+23=,24
10-17+13=,6
21-18+10=,13
21-11+10=,20
18+(21-18)=,21
(18-14)+23=,27
19+15-18=,16
20-19+15=,16
15+(14-11)=,18
16-(20+17)=,-21
22-(20+18)=,-16
13-20+13=,6
(11-23)+15=,3
22-21-16=,-15
(15-23)+19=,11
18+(23-15)=,26
19-21+19=,17
16+(24-22)=,18
11-18-24=,-31
21+12+16=,49
(21+21)-19=,23
(11+24)-18=,17
11-15-18=,-22
(22+12)-23=,11
15+(10-14)=,11
12-12+22=,22
20+(14-14)=,20
20-16+10=,14
11-(24+21)=,-34
(20-10)+22=,32
(12+24)-16=,20
12+(22-22)=,12
20+(16-18)=,18
11+18-23=,6
21-(11+18)=,-8
12-(17+22)=,-27
11+10+25=,46
(19+21)-24=,16
10+15+18=,43
10+21-11=,20
18-(14+21)=,-17
18+19-16=,21
22+16+10=,48
19+16+11=,46
10+(14-16)=,8
(10+17)-17=,10
24-24-15=,-15
22-14-18=,-10
(14-17)+17=,14
20+(21-13)=,28
16+15+16=,47
13+16-17=,12
(24-19)+12=,17
(16+23)-12=,27
10-10+22=,22
12+(16-17)=,11
12+(16-21)=,7
14-17+24=,21
21-10+20=,31
13+24-23=,14
(22+10)-12=,20
11-17+22=,16
(18-20)+17=,15
22+(16-23)=,15
(10+22)-24=,8
10-(15+23)=,-28
22-18-13=,-9
13-17+13=,9
13+13-23=,3
25+15-20=,20
12-14+17=,15
15-23+11=,3
20+12+22=,54
15+17+24=,56
24-25+11=,10
(22-20)+21=,23
17+19+11=,47
23-(10+18)=,-5
(23+18)-12=,29
17-12-10=,-5
22-(13+17)=,-8
18+14-24=,8
10-(16+12)=,-18
(18+21)-19=,20
(25+23)-19=,29
20-(14+12)=,-6
25+13+25=,63
17-17-15=,-15
11+23-23=,11
10+(18-11)=,17
15-24-11=,-20
18-23+23=,18
15-14+25=,26
13+(15-16)=,12
19-20-23=,-24
14+19-11=,22
22-10-13=,-1
23-(13+10)=,0
24-25+20=,19
15+23-18=,20
15-(13+17)=,-15
(15-25)+25=,15
11+(11-25)=,-3
19-11+13=,21
18-(24+20)=,-26
21-11-18=,-8
15+10-16=,9
(21-11)+11=,21
(12-10)+15=,17
22+(14-13)=,23
12+14-12=,14
13+(10-22)=,1
10-(18+24)=,-32
18+20-23=,15
11+24+13=,48
23-(24+15)=,-16
16-25-13=,-22
(23-16)+12=,19
13+(18-23)=,8
15+(23-12)=,26
19+12-11=,20
(12+23)-13=,22
(25+16)-17=,24
11+11-18=,4
12-(21+20)=,-29
19+(20-17)=,22
10-22+18=,6
11+20-12=,19
(11+12)-14=,9
21-11+22=,32
12-(23+12)=,-23
15-25+11=,1
18+13+24=,55
10+25+21=,56
(20+23)-16=,27
24-(18+19)=,-13
19+(18-22)=,15
17+(25-22)=,20
15-23-16=,-24
18-(10+23)=,-15
20-12+15=,23
23-21+11=,13
(10-12)+24=,22
17+(16-18)=,15
(15-17)+10=,8
25+17-11=,31
(20+23)-10=,33
19-13-15=,-9
11-25-15=,-29
17+15-25=,7
13-(15+13)=,-15
25-22+25=,28
21+(15-25)=,11
(20-24)+19=,15
16-24+23=,15
17+16-19=,14
12-(25+18)=,-31
17-24-21=,-28
23+(18-18)=,23
13+(21-11)=,23
22+10-20=,12
(10-14)+19=,15
14+10-21=,3
14+23-25=,12
(17-13)+21=,25
17-(20+24)=,-27
20-20-21=,-21
10+23+22=,55
(18-18)+23=,23
23-(17+13)=,-7
17+19+12=,48
23-25+18=,16
23-22+23=,24
16-(16+23)=,-23
23+21-23=,21
(12+21)-12=,21
19-12+23=,30
18+(15-17)=,16
20+14+10=,44
23-(18+25)=,-20
12-18+18=,12
24-23-23=,-22
20-(18+12)=,-10
(25-21)+11=,15
14+24+12=,50
12+22+21=,55
16+21-23=,14
10-11-15=,-16
11+(19-14)=,16
12+(21-14)=,19
11+15+10=,36
14-20-10=,-16
14+11-13=,12
(10-15)+14=,9
18+12+23=,53
15-12-15=,-12
23-(23+17)=,-17
21-(22+24)=,-25
21-25-14=,-18
15+19+17=,51
17+21+18=,56
20+18+15=,53
(23-17)+12=,18
17-24-10=,-17
24-10-16=,-2
14+17+22=,53
(10+21)-19=,12
20-(22+21)=,-23
21+13+16=,50
(25-20)+24=,29
25+15+21=,61
(10+24)-19=,15
(16+14)-22=,8
22-23-10=,-11
13+17+17=,47
(19-10)+19=,28
10-(21+11)=,-22
22-20+23=,25
16+15+14=,45
10+23-13=,20
(25-10)+16=,31
16+16+16=,48
(22+12)-10=,24
(16+16)-13=,19
20+(11-15)=,16
23+(15-23)=,15
22-21+13=,14
25-(13+10)=,2
(23+15)-14=,24
13+(18-11)=,20
13+11-14=,10
10+17+14=,41
21-(10+24)=,-13
15-(25+19)=,-29
22+(10-17)=,15
(15-16)+10=,9
13+24+15=,52
20+17+22=,59
23-10-13=,0
(23-21)+12=,14
22+(20-16)=,26
15+10+25=,50
14+16-15=,15
(19+18)-22=,15
22+(20-21)=,21
21+20-11=,30
16-18-12=,-14
18+21-15=,24
24+16-12=,28
19-11+20=,28
12+11-13=,10
11+24+23=,58
21+12-23=,10
20+(18-15)=,23
22-25-25=,-28
24-(11+24)=,-11
(13+15)-21=,7
11-11+12=,12
(16-12)+23=,27
14-10+22=,26
19-(20+13)=,-14
(16-24)+23=,15
16-(13+24)=,-21
18-(18+11)=,-11
18+12-15=,15
10+(16-19)=,7
11-(14+10)=,-13
20+(24-14)=,30
21+25+11=,57
16+20-20=,16
25+19+14=,58
13+16-11=,18
(15-14)+25=,26
(12-16)+21=,17
20+13+12=,45
21+(16-24)=,13
(20-15)+24=,29
(15-15)+20=,20
(13+17)-14=,16
15+13-18=,10
(12-12)+21=,21
25+25-19=,31
22+11+22=,55
15-17-21=,-23
22+14+21=,57
12-17+10=,5
(19+25)-25=,19
14-19+14=,9
23+(14-25)=,12
23+17+17=,57
(21-10)+14=,25
18-11+14=,21
21-21-20=,-20
20-23-21=,-24
25-22-25=,-22
(16+16)-16=,16
(21+17)-12=,26
24-(17+15)=,-8
10-10-13=,-13
17-13-17=,-13
20-11-13=,-4
(24-11)+19=,32
19+10+12=,41
(12-14)+16=,14
14-23+18=,9
16+14+22=,52
24-(21+22)=,-19
18-13+19=,24
16-21+18=,13
18-23-20=,-25
22+23+10=,55
25-13+11=,23
21+12+12=,45
24-(25+13)=,-14
(11+22)-20=,13
10+14-25=,-1
22-19+12=,15
13-20-14=,-21
16-(11+22)=,-17
(12-13)+10=,9
20+16+19=,55
19+14+13=,46
22-(14+18)=,-10
25+(16-20)=,21
15+21-14=,22
25-(18+14)=,-7
(10+19)-10=,19
23-23-12=,-12
19+14-11=,22
24+25-14=,35
(18-15)+20=,23
21-12+15=,24
20-(20+24)=,-24
12+16-12=,16
(18-10)+15=,23
11-(19+21)=,-29
19+(13-22)=,10
10-21-21=,-32
15-(14+16)=,-15
12+(19-15)=,16
25-16-15=,-6
22-(19+19)=,-16
21+(11-11)=,21
19-16-10=,-7
14-20-19=,-25
22-24-12=,-14
13-16-13=,-16
(25+12)-18=,19
(25-25)+18=,18
11+13-14=,10
19+(22-25)=,16
10-(21+13)=,-24
20+12+15=,47
13+(20-13)=,20
23-23+18=,18
10+20-15=,15
20-(17+13)=,-10
11-(10+18)=,-17
17+15+12=,44
(25-13)+13=,25
11+21-22=,10
(14+21)-17=,18
16-19+13=,10
(22-20)+17=,19
12+25+24=,61
(24-23)+14=,15
13+25-13=,25
14-24-10=,-20
20-14+10=,16
(21+13)-25=,9
23-11+14=,26
(25+13)-21=,17
20+10-21=,9
10-(25+21)=,-36
20-24-17=,-21
10-19-22=,-31
11-12+14=,13
21+(14-15)=,20
14+12-18=,8
20-15+12=,17
(10+20)-24=,6
22-(13+13)=,-4
(21-22)+25=,24
21+(11-23)=,9
(15-15)+18=,18
10-(16+13)=,-19
24+(13-15)=,22
18-25-11=,-18
23+(25-21)=,27
14+(23-13)=,24
20+(21-21)=,20
22+16+13=,51
23+(14-15)=,22
(19+23)-14=,28
25-22-18=,-15
13-(10+21)=,-18
16-(19+18)=,-21
16-(21+23)=,-28
(10-16)+10=,4
11+15+14=,40
(17-22)+11=,6
22-(23+16)=,-17
19+23-11=,31
10-22-13=,-25
15-(10+19)=,-14
24+14-15=,23
20+23-15=,28
(23-13)+18=,28
11-(23+17)=,-29
13+22+13=,48
16+24-13=,27
15+21-13=,23
13+15+16=,44
(24-12)+11=,23
19+(21-10)=,30
16+16+20=,52
(24+18)-13=,29
16+20+16=,52
11-11+17=,17
(18+17)-19=,16
(14-15)+15=,14
13+19-17=,15
10+22+14=,46
17-18-13=,-14
(12-15)+16=,13
(25+19)-10=,34
(10-10)+21=,21
(23+20)-22=,21
(22-23)+22=,21
23+15+17=,55
18-20+14=,12
(23+12)-15=,20
11-13+19=,17
16-(20+11)=,-15
17+11+20=,48
14-23+19=,10
19-(11+20)=,-12
16+(17-13)=,20
13-(11+17)=,-15
20+11+23=,54
10-(15+24)=,-29
23-11+24=,36
20+15+10=,45
14+(17-25)=,6
18-25+25=,18
11-13-11=,-13
24+21+20=,65
24-18+20=,26
22+11-17=,16
12-11-12=,-11
13+20-25=,8
24-24-24=,-24
16-13-11=,-8
20-18+10=,12
17-24-23=,-30
25+(15-25)=,15
18+17+17=,52
15-23+21=,13
11+(15-20)=,6
(21+25)-24=,22
(15+23)-25=,13
11-22-10=,-21
25+13-21=,17
(25-11)+20=,34
(13-25)+20=,8
20+21+22=,63
(18-20)+22=,20
24-22-23=,-21
14+21-12=,23
(24-20)+14=,18
14-24+11=,1
17+24+17=,58
13-13-15=,-15
19-20-21=,-22
12-(18+24)=,-30
(22+10)-19=,13
17+13-19=,11
16+12+24=,52
24-18+17=,23
13-17+16=,12
(23-20)+13=,16
(10-15)+19=,14
(14+19)-18=,15
(25+11)-20=,16
14+24+19=,57
17+17+21=,55
23-(17+19)=,-13
24-15-13=,-4
25+24+20=,69
12+(14-13)=,13
(23+23)-13=,33
(21-20)+25=,26
(22-19)+24=,27
24-(15+13)=,-4
13-(14+10)=,-11
(12+25)-22=,15
14-10+19=,23
21+(21-25)=,17
20+(19-24)=,15
23+17-21=,19
16+(15-12)=,19
10+(10-22)=,-2
21+16-15=,22
19-(12+14)=,-7
24-23+16=,17
13+25+12=,50
18-(19+17)=,-18
16-(21+11)=,-16
12-10+21=,23
(20-25)+16=,11
18-21+22=,19
11-11+15=,15
16-19-24=,-27
15-21+17=,11
23-(25+16)=,-18
13+24+24=,61
14-17+17=,14
18+14+10=,42
22+(14-16)=,20
12+10+16=,38
11-14+16=,13
10+10+16=,36
(12+20)-22=,10
11-14+19=,16
(24-18)+23=,29
20-13+15=,22
22+20-16=,26
16-15-20=,-19
(24+15)-11=,28
15-(14+11)=,-10
18+20-22=,16
(20-15)+25=,30
23+15+13=,51
(25+11)-18=,18
(19+23)-22=,20
14+25-14=,25
25-(10+17)=,-2
13+(12-21)=,4
23+25-24=,24
(17-11)+22=,28
12-(14+19)=,-21
(21+25)-21=,25
16-18-24=,-26
11-17-10=,-16
(17+25)-17=,25
16-11-22=,-17
17-10-22=,-15
19-19+18=,18
25+(24-21)=,28
20-(15+20)=,-15
23+(16-13)=,26
(24+13)-15=,22
16+23+11=,50
13+20-20=,13
(24-12)+10=,22
23-22-11=,-10
16-18-11=,-13
22-(17+10)=,-5
19-24+23=,18
11+21+16=,48
25-25-18=,-18
(12-15)+24=,21
(13-10)+18=,21
(24+15)-14=,25
17+11-24=,4
20-14-20=,-14
12+22+20=,54
11-(15+20)=,-24
16-18-10=,-12
(11+13)-12=,12
(16+12)-18=,10
(21-12)+13=,22
11+17+16=,44
20+15-21=,14
13-21+20=,12
16-19+17=,14
10+25+13=,48
23-(15+25)=,-17
14-20+13=,7
25+24+17=,66
13+23+20=,56
18-13-11=,-6
11+14+11=,36
(15-24)+19=,10
18+23+13=,54
20-(15+10)=,-5
15+19+11=,45
17+12+20=,49
11+(25-20)=,16
20+(23-14)=,29
25-(11+21)=,-7
12+(18-20)=,10
15-10+18=,23
20+(22-25)=,17
24-17-25=,-18
(24-19)+19=,24
(22+17)-16=,23
14-(22+11)=,-19
18-24+24=,18
19-23-21=,-25
11+21-21=,11
18+13+19=,50
(10+16)-12=,14
21-12+16=,25
(17-10)+15=,22
19+13-22=,10
21-23-24=,-26
20-(25+25)=,-30
21-15-21=,-15
(23+20)-11=,32
(10-22)+19=,7
10-15+16=,11
19-16+21=,24
14+(22-16)=,20
(15+12)-18=,9
19-16-14=,-11
12-16-21=,-25
13-(20+19)=,-26
(17+25)-23=,19
(22-11)+11=,22
20-16+24=,28
21-14-25=,-18
14-15-21=,-22
17+11+13=,41
24-17+21=,28
11-(21+18)=,-28
14-(19+22)=,-27
13-17-23=,-27
16+(20-17)=,19
(22-20)+10=,12
(10-16)+25=,19
22+23+25=,70
22+22-13=,31
24-(20+21)=,-17
17+(25-25)=,17
12+21+23=,56
15-(21+11)=,-17
12+11-19=,4
(24+10)-25=,9
11-25-18=,-32
22-20+21=,23
(23+22)-15=,30
16+24+15=,55
(24+15)-18=,21
21+(19-18)=,22
20-(15+11)=,-6
24+13+22=,59
(18-10)+13=,21
14-14+16=,16
20+16+14=,50
(19-11)+12=,20
(15-12)+15=,18
16+13-12=,17
18-24-14=,-20
(14-17)+23=,20
21-16-17=,-12
25+23-10=,38
19+(20-25)=,14
(23+10)-19=,14
(18-19)+25=,24
(23-25)+19=,17
14+15-25=,4
21-11+20=,30
(14+23)-11=,26
(13+18)-24=,7
(25+19)-17=,27
15+24-13=,26
19+18+13=,50
20-(17+16)=,-13
23+11-24=,10
(22-21)+13=,14
16-12+25=,29
17+12+10=,39
25+15-15=,25
(14-25)+19=,8
24+17+22=,63
16-11-18=,-13
16-24-18=,-26
25-25-21=,-21
13-18-24=,-29
11-(13+21)=,-23
(10-10)+17=,17
(22-25)+15=,12
21+(19-12)=,28
22+(24-10)=,36
(17-21)+17=,13
19-23-17=,-21
(11+18)-16=,13
18+22-25=,15
24-12-15=,-3
(24-16)+18=,26
19+19-10=,28
25-(10+23)=,-8
(17-12)+22=,27
18+21+10=,49
17+(24-21)=,20
16-12-17=,-13
12+25+17=,54
10+20+22=,52
13+10-25=,-2
(18+17)-18=,17
15-17+22=,20
22-22-20=,-20
21-(10+25)=,-14
11-15-10=,-14
10-22+24=,12
23+11-22=,12
10+10-11=,9
21+(15-10)=,26
(17+12)-15=,14
13-(21+21)=,-29
(17-14)+18=,21
13-17-19=,-23
23+15+12=,50
25+16-19=,22
(21+17)-25=,13
24-(13+22)=,-11
17+15-22=,10
24+18-20=,22
10+(15-18)=,7
(15-10)+22=,27
14-24+13=,3
22+25+15=,62
10-23+10=,-3
16+15-20=,11
23+(10-11)=,22
16+(11-13)=,14
(21+10)-22=,9
19-12-17=,-10
16+(11-20)=,7
(10-18)+19=,11
24-13+16=,27
21+23+24=,68
18+18-24=,12
20+(23-25)=,18
(12+23)-12=,23
10-16+21=,15
20+20+22=,62
(15+25)-12=,28
21+24+12=,57
14+(12-22)=,4
14-21-16=,-23
25-25-11=,-11
(20-21)+18=,17
10+(21-19)=,12
(17-21)+11=,7
25-(15+11)=,-1
19+25+16=,60
(16-14)+22=,24
22+10+25=,57
25+23-13=,35
20-(13+12)=,-5
21+16-20=,17
20+10+10=,40
10-15-21=,-26
17+22+22=,61
14+(17-23)=,8
(20-17)+21=,24
19-25-11=,-17
(21-13)+23=,31
(22+11)-15=,18
25-(20+18)=,-13
10-24+12=,-2
(16-19)+11=,8
(12-14)+15=,13
11-11-19=,-19
22-10-18=,-6
20+18-13=,25
10+19+13=,42
24+14+16=,54
(24+13)-14=,23
(21-15)+19=,25
25+(24-20)=,29
10-(17+10)=,-17
(16+11)-14=,13
14+21-17=,18
23-19-23=,-19
15+22+16=,53
(13+18)-15=,16
13+18+20=,51
10+24+15=,49
(13+17)-25=,5
(21-15)+21=,27
17+24-21=,20
16-15-13=,-12
15-11+19=,23
24+(19-15)=,28
15-21-10=,-16
13+23-19=,17
11-10+22=,23
(19+17)-24=,12
(23+17)-24=,16
(10-21)+25=,14
(14+16)-14=,16
25+25+24=,74
17+(17-12)=,22
18+12+18=,48
25-23+24=,26
20+19+25=,64
16+(15-22)=,9
(20+18)-15=,23
(18+13)-12=,19
12-(18+10)=,-16
14-20+22=,16
(13+13)-15=,11
(23+23)-17=,29
20-11+14=,23
25-19+23=,29
23-24-15=,-16
15-13+25=,27
11-(13+12)=,-14
20-16-23=,-19
(18+15)-11=,22
23-23-14=,-14
25+25+20=,70
17+(16-10)=,23
22-(25+17)=,-20
20-(14+24)=,-18
24+12-14=,22
10-12-16=,-18
24-(17+13)=,-6
20+(22-13)=,29
16+22-14=,24
21-12-19=,-10
11-16+21=,16
21-(21+22)=,-22
19-(13+17)=,-11
16+14+14=,44
(21-21)+10=,10
15-14+11=,12
(11-25)+13=,-1
17+23-17=,23
(15-22)+16=,9
12-20-21=,-29
(17-13)+24=,28
19+(24-23)=,20
(23+22)-14=,31
(20-20)+14=,14
15-(16+20)=,-21
(21+25)-13=,33
(11-25)+23=,9
11+14+20=,45
(10+20)-25=,5
25+18-25=,18
18-24+15=,9
11+14-13=,12
24-24-11=,-11
11-16+11=,6
19+15-13=,21
12-11+17=,18
21+10+17=,48
16-22+14=,8
(10+20)-19=,11
24+(11-24)=,11
15-13-10=,-8
(21+16)-14=,23
25+17+23=,65
(15-16)+17=,16
19-(12+15)=,-8
14-10-10=,-6
20+24-21=,23
(21-12)+14=,23
(12+18)-23=,7
19-18+20=,21
15-22+11=,4
17+15+14=,46
24-20-23=,-19
25+16+15=,56
(10-11)+14=,13
19+(17-23)=,13
20-22+22=,20
(22+25)-25=,22
22+20+18=,60
25+(18-21)=,22
23-(16+23)=,-16
11-24-22=,-35
22-12-20=,-10
22+23-17=,28
17+21-22=,16
11+23-15=,19
(19+22)-11=,30
(16+21)-16=,21
22-17+15=,20
13-12-16=,-15
13-16+17=,14
24+(19-17)=,26
24+14-23=,15
(17+21)-12=,26
16+11-22=,5
25-12-14=,-1
24+23+23=,70
17-15+10=,12
13-(15+10)=,-12
19-25-13=,-19
22-(22+19)=,-19
13-11+10=,12
24+23+19=,66
12-16-10=,-14
16-(21+14)=,-19
10-(23+23)=,-36
14-(24+21)=,-31
11+11-15=,7
23-15+11=,19
(21-19)+15=,17
17-24+15=,8
(23+20)-16=,27
14+14-25=,3
23+25+10=,58
17-(25+13)=,-21
20+19+22=,61
20+(25-24)=,21
19+22+22=,63
20-(20+23)=,-23
24+(21-10)=,35
24+25-10=,39
24+(20-18)=,26
13+(17-15)=,15
(20+10)-10=,20
(13+20)-20=,13
16-16+25=,25
16-21+23=,18
14+14+20=,48
13-24+17=,6
(18-14)+21=,25
22-18-14=,-10
17-14+19=,22
(14+11)-21=,4
19+13+15=,47
21+11-12=,20
24-20+19=,23
15-(13+19)=,-17
17-10-16=,-9
24-(10+20)=,-6
(10+14)-18=,6
25-13-24=,-12
(21-10)+24=,35
19+(16-17)=,18
11-16-13=,-18
25-(14+14)=,-3
22-23+25=,24
19+16-20=,15
18-21+16=,13
(19-18)+19=,20
17-(14+11)=,-8
25-(19+17)=,-11
22-(10+10)=,2
24+(15-22)=,17
25+22-14=,33
22+17+16=,55
15-20-24=,-29
(13+18)-22=,9
17+(14-20)=,11
15-22-16=,-23
(10-22)+16=,4
21-10-25=,-14
14-12+24=,26
(15+18)-20=,13
10+17-23=,4
23+22-22=,23
20+(11-14)=,17
18+(13-10)=,21
(17-17)+20=,20
18+15-24=,9
(12+14)-21=,5
(16+11)-22=,5
23-(15+16)=,-8
18+13+17=,48
(24+11)-21=,14
(23+12)-12=,23
20-25-11=,-16
19+25-21=,23
15+13-21=,7
(15+13)-10=,18
11-23-17=,-29
21-11+21=,31
(15+17)-23=,9
13-21-23=,-31
16+(17-10)=,23
(14-25)+10=,-1
(22+25)-15=,32
(20-17)+14=,17
(23+12)-18=,17
16+11-20=,7
10+(21-23)=,8
(21+18)-19=,20
16-20-22=,-26
(12+20)-15=,17
20+21-15=,26
14-24-13=,-23
(15+15)-12=,18
23+22+12=,57
(16+14)-11=,19
23+(11-25)=,9
11+13+12=,36
19+(18-11)=,26
17-17-11=,-11
(23+22)-20=,25
21+(23-21)=,23
(16+13)-20=,9
23+25-22=,26
20+11-16=,15
25+(22-19)=,28
11+24-13=,22
(13+22)-13=,22
22+17+13=,52
11-18-15=,-22
(12+22)-16=,18
16-25+21=,12
19+(21-18)=,22
(22-24)+22=,20
23-19+14=,18
(25+10)-17=,18
24-(19+22)=,-17
22+(19-12)=,29
22-12+18=,28
24-(16+22)=,-14
20-(12+14)=,-6
22+18+11=,51
15+25+20=,60
22-(22+11)=,-11
14-14-15=,-15
(18+17)-12=,23
15+(17-24)=,8
24+16+13=,53
18-13+22=,27
(17-23)+11=,5
21-13-12=,-4
13-19+24=,18
10-(23+20)=,-33
24+13+18=,55
25+(10-20)=,15
16+15+24=,55
(16+14)-15=,15
(13-22)+14=,5
(11-24)+14=,1
23-(16+18)=,-11
24+(18-16)=,26
22+25+10=,57
(20+14)-12=,22
22-25-17=,-20
(20+22)-15=,27
12-20+12=,4
17-19-15=,-17
11-(20+10)=,-19
(17+17)-13=,21
(15+11)-19=,7
15+24-10=,29
18+(11-19)=,10
25+25-22=,28
(13-13)+18=,18
25+10+17=,52
17+23+11=,51
15+13-15=,13
(15-20)+12=,7
21+10-22=,9
16-18+20=,18
11-10-10=,-9
19-10-15=,-6
21+(20-24)=,17
10-(25+13)=,-28
17-(15+25)=,-23
19-(15+13)=,-9
24+25+17=,66
10+(22-12)=,20
15-12-25=,-22
19+22-22=,19
11-15-16=,-20
22-14+24=,32
14-(20+14)=,-20
20-(10+24)=,-14
25+(21-24)=,22
19+(21-16)=,24
21+16-22=,15
14+(18-12)=,20
23-23+19=,19
15-11+12=,16
10-24-13=,-27
13-14-11=,-12
24-14+23=,33
(13-12)+17=,18
17-(22+24)=,-29
15+(17-10)=,22
(16+13)-23=,6
19-18-24=,-23
25+13-10=,28
(17-12)+14=,19
10+11-22=,-1
11+(21-12)=,20
22+24+24=,70
11-19-18=,-26
19+(11-23)=,7
25+(20-20)=,25
